,column1,column2
7964,nyx,4.840060050884246e-05
8080,exchanging,4.84083409159961e-05
4818,ball,4.8411636982731374e-05
8093,kourtney,4.8425710243781334e-05
8759,ohwell,4.843905055910694e-05
785,gooogle,4.850286125238971e-05
8538,khloe,4.8519470996989824e-05
6117,totp,4.8554393560025196e-05
2920,fries,4.863532798141569e-05
3655,kindle,4.867081262187526e-05
3364,amount,4.8694517416770465e-05
7127,badda,4.870646802245252e-05
2752,russia,4.870906993576181e-05
839,onze,4.8712968588642055e-05
6745,yippeeeee,4.87242376966468e-05
16,tipping,4.87305669058573e-05
5319,despicable,4.8754866477030636e-05
2145,decide,4.8799644477304414e-05
5052,beyond,4.888468873253833e-05
5886,overal,4.893694351434199e-05
5919,givin,4.903187731976354e-05
5773,advert,4.903283683926627e-05
7597,offering,4.9035717694859855e-05
6157,sexc,4.90602590565971e-05
4522,bukas,4.906849914492109e-05
4223,attractive,4.929988821878078e-05
6268,.........,4.935147792591111e-05
5701,gdn,4.935246771866796e-05
6240,bestfriends,4.939585270459695e-05
5544,comp,4.9403096669176917e-05
6584,edmonton,4.9416311368393934e-05
3802,studs,4.942526980064504e-05
5871,ftw,4.948392902023798e-05
840,wordt,4.952681417578575e-05
5093,jam,4.9550635014781384e-05
6520,shoulda,4.963809219513812e-05
1549,soir,4.966438190720075e-05
7530,cooperate,4.970140333323346e-05
1215,labiaplasty,4.971953263504589e-05
612,food,4.972943571674206e-05
5548,submit,4.973970059669636e-05
2481,desi,4.974580381797947e-05
6402,afgelopen,4.976814961611802e-05
7082,caps,4.9829346393040553e-05
8153,grana,4.9833866809240225e-05
2998,hah,4.985197682099765e-05
3348,rules,4.988406349610446e-05
7620,spoken,4.9920345722349216e-05
7297,autism,4.992938878792218e-05
249,h,4.994205807361848e-05
8270,rugby,4.9971732316022215e-05
1811,chick,4.998980737657359e-05
5884,urs,5.0016345581109604e-05
2077,crackers,5.0029701832498346e-05
5769,appreciated,5.002978529862323e-05
2960,gaat,5.009945284251513e-05
3745,annual,5.01385678354612e-05
88,states,5.023133615562708e-05
6707,toast,5.024342595849622e-05
6734,douchen,5.0276727462620176e-05
5152,loudly,5.0282764373362834e-05
6438,barfing,5.0350034030015606e-05
1728,walls,5.036770311956697e-05
246,greeted,5.041084353661416e-05
2860,awhile,5.044179179300088e-05
7064,goalscorer,5.045971074835069e-05
8232,lokaal,5.0467918057578346e-05
6950,rida,5.056723159440976e-05
1304,screwed,5.060095229696384e-05
5819,tutti,5.065843188275007e-05
3666,record,5.067138357937461e-05
8445,teasing,5.072292827389086e-05
4832,gorgeous,5.074438904863785e-05
1277,words,5.07500961288069e-05
5165,retarded,5.075039534934683e-05
462,bb,5.077069403415576e-05
7136,lions,5.078529983211427e-05
8774,ym,5.078873713375254e-05
1609,afternoon,5.082894721230611e-05
4653,idea,5.082896160110617e-05
2079,swtor,5.098498552051879e-05
5963,patron,5.0990162123258094e-05
5657,dancing,5.103656836933583e-05
4859,droppin,5.1088947351371344e-05
2247,names,5.12301034501226e-05
3781,dance,5.128061716524914e-05
232,its,5.1290224901945e-05
2379,mcdonalds,5.1295487190583675e-05
3954,pot,5.131820774493372e-05
1406,chica,5.134392792115464e-05
3999,angst,5.139446405446216e-05
1761,jus,5.142603422835879e-05
6181,posing,5.145767165779852e-05
2583,cutting,5.147492308728774e-05
2135,rhetorical,5.156841932612933e-05
4669,sat,5.1588270308657064e-05
3487,consumed,5.160429337910775e-05
3179,syzygy,5.168412207158456e-05
2184,lines,5.171272125280038e-05
4509,kangen,5.172970717997149e-05
1236,saw,5.175220140872545e-05
3130,cuisine,5.176564354956052e-05
1588,page,5.177088525540935e-05
440,mind,5.179208850999254e-05
8653,obama,5.17962865674894e-05
607,haha,5.181284788481328e-05
3293,latest,5.1826189189557854e-05
3462,allday,5.18396765283898e-05
2717,...........,5.18669544680506e-05
3719,lijm,5.187822483038874e-05
7965,matte,5.188801489497269e-05
4437,lag,5.1897358083473004e-05
3125,conversation,5.192344011624705e-05
3581,high-class,5.192624149065278e-05
6010,smyrna,5.1934424708196286e-05
3679,canada,5.1950415800101885e-05
2234,info,5.196477238826279e-05
6582,boston,5.196760963586356e-05
2060,based,5.200839646525539e-05
6468,sont,5.2073635334005926e-05
177,this,5.209121211802669e-05
534,world,5.2116920099372425e-05
5305,throughout,5.2169617178323945e-05
176,fuck,5.2205792432125756e-05
4676,wallet,5.2228956001046415e-05
5757,highschool,5.2236502157982174e-05
7417,gobble,5.224334580218144e-05
2603,update,5.2249039688656056e-05
1994,happyness,5.228520419248736e-05
8239,hysterical,5.228838207469697e-05
6618,tahrir,5.228844380768066e-05
3567,lmao,5.229548538071102e-05
5383,besides,5.230403816076221e-05
5382,republic,5.237015001613207e-05
8092,shame-,5.2372038786488784e-05
3370,tyvm,5.242761515911084e-05
3133,va,5.244720907422147e-05
7305,acquaintance,5.252568217614619e-05
7373,sticking,5.254554110285175e-05
22,wel,5.2610981110222794e-05
2144,........,5.2622276597560637e-05
5202,route,5.2629400240228953e-05
7008,excruciating,5.2662178066556114e-05
5200,pretzels,5.2670227723495045e-05
4102,cd,5.268307812777218e-05
3226,blown,5.2740622562585136e-05
2061,offer,5.2760838888923296e-05
1748,comin,5.2806763218721264e-05
8049,punkass,5.282641313161892e-05
70,got,5.290077525926793e-05
2774,band,5.294857343819321e-05
759,moon,5.29560215474967e-05
1251,fan,5.295747742680136e-05
6008,nite,5.301503654191019e-05
2007,microbiology,5.302483149513882e-05
8154,bh,5.3026776374505934e-05
4344,reference,5.308146751534018e-05
1507,stuff,5.31112027169569e-05
3104,front-end,5.311288577099355e-05
263,plus,5.3130244383924767e-05
6239,pow,5.3135015471238445e-05
2615,oftewel,5.315446571171089e-05
2170,books,5.322396268631078e-05
6948,jokes,5.324463225555074e-05
3611,rien,5.330300272767927e-05
1515,joke,5.332003109476154e-05
8748,affirm,5.33773822329011e-05
3374,dingetjes,5.337849742731942e-05
5743,-i,5.3440719857499364e-05
6717,nut,5.3462493549034e-05
4709,chest,5.3468733331644436e-05
7445,claims,5.349189250574153e-05
8081,heels,5.3497870562164775e-05
780,hater,5.3505716714327295e-05
6202,enjoys,5.3557348808849686e-05
5267,stepdad,5.360528801352468e-05
7237,popular,5.364424828371694e-05
5917,ooooooh,5.365725292888042e-05
1533,yankee,5.371887714196367e-05
8686,naw,5.376943868987504e-05
7092,promises,5.37716574248501e-05
420,calculus,5.3805617306113816e-05
8526,zane,5.38299160033909e-05
1530,coconut,5.386291874220501e-05
24,?,5.387180422526068e-05
1793,werk,5.390284798246226e-05
8818,sucky,5.397715030846416e-05
2113,kidding,5.3984158765505907e-05
1514,favorite,5.3995707520689484e-05
6564,saa,5.400212866098019e-05
7969,direction,5.401744018292325e-05
6419,lookin,5.402789915720926e-05
38,proves,5.404234557969794e-05
5740,losin,5.404505090933998e-05
6856,extent,5.4126287545786034e-05
6015,psalm,5.415151548601923e-05
5749,slick,5.417700594240713e-05
8221,papper,5.419454242217098e-05
8157,disney,5.422212109215756e-05
1824,rhoa,5.4302926330318966e-05
7847,gum,5.430964888718068e-05
7073,yrself,5.431039528241211e-05
4727,soup,5.431179362526938e-05
2064,surfaces,5.4314845380744e-05
4784,yoga,5.431976745965438e-05
1997,loads,5.432244603308813e-05
3167,metaphorical,5.4339065095010175e-05
8676,insurance,5.436969832036598e-05
1995,brings,5.4423974496905836e-05
6092,remix,5.443665585996073e-05
2225,slightly,5.459040586729934e-05
754,barber,5.459236091438865e-05
3596,tw,5.4605146697013034e-05
5487,attachment,5.463767751969403e-05
2566,kinda,5.466740605806241e-05
5607,refuses,5.46850703903685e-05
1333,mailbox,5.470464886371304e-05
4724,rocks,5.4764802794002064e-05
3392,fin,5.4810567327465434e-05
1773,read,5.4855670204439976e-05
3857,ova,5.486486038383173e-05
5356,penser,5.490320600421526e-05
5118,earl,5.495570945047089e-05
3397,employment,5.497476706258266e-05
3953,shitting,5.501644828818076e-05
7773,lool,5.50306455953808e-05
3275,utrecht,5.506724672635203e-05
4749,clobber,5.513009675977721e-05
3120,shame,5.5150247160961435e-05
4395,clarity,5.5154981128703517e-05
3562,prima,5.516989096361301e-05
1000,avec,5.527994056031932e-05
5770,expectations,5.529380117696217e-05
5229,lief,5.532776246447023e-05
4417,sidetracked,5.54509629555752e-05
4382,countries,5.545487606583037e-05
4410,lets,5.551719100057096e-05
1592,scarier,5.553889187296017e-05
6712,disparity,5.5583653693100924e-05
1366,lunch,5.580644488674818e-05
8214,disappears,5.581676832070827e-05
5254,encountered,5.583500681593749e-05
5493,u.u,5.584563993389935e-05
5795,meeee,5.586634140440992e-05
7754,prediction,5.5916295280617365e-05
4394,savoring,5.592698203468674e-05
6530,bucks,5.598427563877605e-05
2597,tennessee,5.598989962926028e-05
4150,crusty,5.6033525126794815e-05
3176,succumbed,5.6070557328846116e-05
7936,giggle,5.6077690763866366e-05
7962,sumfing,5.612343395209408e-05
1701,lamb,5.613493154958262e-05
1836,vodka,5.6135667049000695e-05
1535,pretty,5.614908532243842e-05
7197,beter,5.616812294851742e-05
6648,visited,5.6242528821753126e-05
1426,heading,5.6268038956527034e-05
4149,lips,5.629197335505687e-05
897,worse,5.6300011881697035e-05
2045,fly,5.6313902020300766e-05
8024,friendships,5.6319303769709596e-05
1279,collins,5.6338854116421824e-05
8086,inhibits,5.6344058023426885e-05
3794,admire,5.634876898649124e-05
338,leuke,5.635344252111929e-05
957,organization,5.636092262728501e-05
7717,steak,5.6385662197033945e-05
1359,gearing,5.641051964304709e-05
3926,alike,5.641210590879196e-05
2749,korea,5.647213633378145e-05
3093,file,5.6533415366287456e-05
3915,idc,5.6559006596893725e-05
698,plz,5.657057944749656e-05
7821,defended,5.6579086829107796e-05
3066,tiss,5.6581114363451895e-05
2029,nonfat,5.661672664017387e-05
5559,charitable,5.661744163971098e-05
7595,rude,5.666579698560289e-05
3037,cago,5.671179237706347e-05
1784,bekend,5.673621177031879e-05
1987,chilled,5.678026444564527e-05
3085,celebratory,5.684153322839625e-05
8158,fri,5.687569070342437e-05
223,gives,5.691764804733084e-05
5558,brixton,5.6931626962271285e-05
5368,ended,5.694451729386474e-05
6714,liga,5.695348464612705e-05
4685,shorts,5.70161538499221e-05
6106,shitloads,5.705761777509806e-05
2374,aggressively,5.7148275560624173e-05
7369,cld,5.718100910841657e-05
1413,stoked,5.719454167782664e-05
3555,denny,5.719674318035217e-05
2897,often,5.7242829330214954e-05
4510,hanyalah,5.733937038827438e-05
4878,forms,5.734856441767375e-05
7980,sparkly,5.73614644338422e-05
6515,introduced,5.737049815119385e-05
4693,sold,5.7402758082177446e-05
4723,hahahaha,5.747464568409267e-05
152,love,5.7491860113400386e-05
3514,chai,5.75248843973724e-05
2287,snuggle,5.753098413601002e-05
4162,dre,5.7532231223117656e-05
5970,fanta,5.7532324517128424e-05
6844,tease,5.755085327109439e-05
6009,casts,5.7554170382428196e-05
4063,thinkin,5.755478143563408e-05
7473,pad,5.7558121205810186e-05
4750,publix,5.758856347286519e-05
2087,ex,5.759287124029806e-05
4555,devo,5.762823798251945e-05
3570,sleeve,5.763021961727893e-05
6460,kreeg,5.765696570632992e-05
919,ideas,5.774506789179089e-05
2212,stuck,5.776425091077481e-05
749,result,5.782065166941662e-05
69,yall,5.78374876543096e-05
6229,hebrew,5.784219469568576e-05
7219,ku,5.7843256096677246e-05
1693,moet,5.7854656669910016e-05
138,cheatin,5.785683622077639e-05
786,boyyy,5.786145344472955e-05
851,een,5.7906610518586794e-05
6555,minimum,5.792684497144275e-05
6293,antibiotic,5.796199802765509e-05
3860,broad,5.796723920689847e-05
8493,spear,5.7990629571765054e-05
3460,legs,5.802946971835843e-05
2592,norton,5.804048713089737e-05
3941,tumble,5.804558585523317e-05
7405,nestled,5.8127108407899154e-05
3429,decreasing,5.8145544051476016e-05
8388,sidewalk,5.818199998601045e-05
8104,skating,5.820495977942989e-05
8495,roadtrip,5.821855416371961e-05
5515,popcorn,5.824431982777056e-05
2056,f.m,5.824459020289332e-05
3237,term,5.825094615717931e-05
8280,decoded,5.8283138642439445e-05
7566,acknowledgment,5.828711882921926e-05
586,headache,5.8291198641556784e-05
6895,promise,5.833517726754091e-05
247,w,5.834671743922591e-05
2215,treadmill,5.836699525587047e-05
5014,moe,5.8405674702485925e-05
3897,sell,5.843863204040215e-05
7044,nicks,5.84513702941825e-05
2950,zoo,5.8472440988666094e-05
1616,reformat,5.847497194411265e-05
1218,sex,5.8574846244938624e-05
1537,rare,5.8597399154140236e-05
695,dnt,5.8601249574534186e-05
6767,stndard,5.860461559881856e-05
3212,hop,5.861771211106929e-05
95,marriage,5.866242133242825e-05
7874,behalf,5.8780909184377256e-05
6761,lijkt,5.879569024801049e-05
4806,slackin,5.8899789622361833e-05
7599,3years,5.890426611700391e-05
8715,everlasting,5.89518609908668e-05
8,.,5.899292458683239e-05
5844,lovinglife,5.903096473247365e-05
4420,bird,5.9070891734706505e-05
6884,nutcracker,5.910187973092577e-05
8483,competitive,5.9102782245181036e-05
2879,comfy,5.912252171233199e-05
1843,zijn,5.9168323328087835e-05
1157,imagine,5.921153119981422e-05
1379,warned,5.9257498871243494e-05
7622,application,5.9296356551108296e-05
1782,geslaagde,5.9312399681961576e-05
2078,usually,5.937769239999738e-05
4667,woop,5.9407385958705644e-05
914,month,5.942034158847419e-05
988,lie,5.944352511703212e-05
4782,nail,5.94451280293732e-05
8705,grew,5.94766578961618e-05
4736,idolatry,5.947890709415327e-05
128,off,5.949841056259432e-05
3827,2day,5.950424523449103e-05
1813,anyways,5.952897691897973e-05
2486,specially,5.9543605222012605e-05
3877,om,5.964469257581278e-05
5171,display,5.9704184915726926e-05
8278,truck,5.973779199104959e-05
7981,snowglobe,5.975250707330705e-05
6110,worrying,5.9758245928521965e-05
7672,soep,5.977035080491586e-05
669,rape,5.9794522458265246e-05
6924,sided,5.98054194989716e-05
5336,drifting,5.981340967489701e-05
3767,aucun,5.9830957256830526e-05
6011,copains,5.9870450744181056e-05
2805,tool,5.992489497964075e-05
6155,mountain,5.994342385916072e-05
8467,punched,6.000931744949596e-05
3882,shown,6.0010024326221196e-05
32,from,6.001309718098871e-05
2028,request,6.0074765665235086e-05
3861,deal,6.0078330705879724e-05
7572,retaliate,6.0152225991810615e-05
2037,shining,6.024042087990881e-05
2898,procrastinate,6.0300009464064205e-05
2455,platform,6.0306040065042736e-05
6290,hobby,6.0314823747677585e-05
7152,jv,6.033140855911732e-05
282,legalizing,6.03645007037981e-05
4526,ils,6.039670374734e-05
4106,murphy,6.0423033937262716e-05
7596,shares,6.0480800616565696e-05
708,tuh,6.050909016278247e-05
2782,dick,6.053282379056636e-05
5221,pecan,6.059422444308455e-05
2320,mac,6.060544210497424e-05
4092,nom,6.0618613010657204e-05
752,babe,6.0654237464895e-05
3207,motives,6.0667165031842894e-05
4221,pi,6.0686002509391276e-05
7665,creeps,6.0758332296080446e-05
7884,gracefulness,6.090159810847116e-05
7701,liverpool,6.091387025581672e-05
8320,backs,6.0956160112668245e-05
5423,lonesome,6.097839250308031e-05
6760,illegal,6.098675403373101e-05
1222,sunday,6.105820745544057e-05
5452,teddy,6.106472190985562e-05
8588,judging,6.107083948470663e-05
6907,determined,6.107177732591625e-05
6982,politics,6.108083112258576e-05
8082,sleeves,6.109922959103244e-05
2363,shave,6.120205687842045e-05
4698,whore,6.120780712023845e-05
886,book,6.121694765996361e-05
991,tension,6.123168840795165e-05
613,december,6.126758484867929e-05
6748,lands,6.134386576910118e-05
7398,pussy,6.138124982450143e-05
4962,genre,6.138386694410104e-05
2281,tmrw,6.143851758180957e-05
1785,maken,6.150053128440187e-05
7836,medical,6.15113460249003e-05
3703,bear,6.160177161964388e-05
1683,goofiest,6.160957545003673e-05
8338,airing,6.161916589627506e-05
4374,sobered,6.167267594811988e-05
154,bum,6.168303993469855e-05
4871,vines,6.169980125421667e-05
7283,brekky,6.171522323644349e-05
7441,automatically,6.17226806059684e-05
5473,twentyonepilots,6.177118189400007e-05
3354,ahahaha,6.17816647327699e-05
7917,grown,6.180586742895813e-05
7670,vrouw,6.183141253547548e-05
7938,eharmony,6.184598339399882e-05
2430,hurdle,6.185630318001625e-05
8205,piersmorgan,6.187906518130334e-05
2440,tahm,6.193231477445702e-05
1463,purpose,6.200374412848761e-05
8765,cushion,6.205030945697018e-05
5145,feminism,6.208006351799324e-05
4058,mentioning,6.21282492604002e-05
4928,flying,6.2135857215204e-05
983,choices,6.216281693412373e-05
2218,commercials,6.21650674759393e-05
3029,normally,6.217481039390136e-05
6300,matched,6.217674090030328e-05
4415,wawa,6.218029926054418e-05
3727,sonal,6.220129534001375e-05
5870,base,6.227753619318242e-05
5018,amigo,6.228606963615186e-05
3106,wtf,6.229956158177659e-05
6936,jeg,6.232159453776081e-05
1139,unrespectful,6.235762631558598e-05
4767,dought,6.244185481234209e-05
2491,regarding,6.246075899935913e-05
5462,belittled,6.248214317331187e-05
4539,naast,6.249320385063963e-05
6425,pecho,6.25198360980782e-05
720,as,6.254579089280801e-05
697,lies,6.25560632617053e-05
8796,india,6.259563370706631e-05
5810,auspicious,6.263145482106452e-05
3780,raining,6.267745511355175e-05
636,bargaining,6.269562081256692e-05
412,falling,6.27055183758887e-05
7104,shook,6.277624853508068e-05
726,plans,6.277771675947369e-05
5416,blackboard,6.277988363168406e-05
6154,ville,6.278060810282658e-05
8306,straks,6.278546086563444e-05
8771,akhirnya,6.278788483345274e-05
806,extended,6.28004262752046e-05
7558,disgrace,6.286053457353896e-05
4155,steinbeck,6.289735898320569e-05
1605,stfu,6.290390975763482e-05
6463,daar,6.2930638452591e-05
5490,jobro,6.295870490771494e-05
5106,hung,6.297098162039977e-05
3788,..........,6.302179553805048e-05
674,snowed,6.303810937358086e-05
3071,braid,6.308307926563e-05
3402,pages,6.309353814011412e-05
1672,screamed,6.311650119722855e-05
2257,disgusting,6.315484717132829e-05
7845,youprefer,6.31804114411064e-05
8541,conceding,6.319274770062502e-05
6375,improves,6.320199826535168e-05
6811,allegations,6.320207446780052e-05
3715,slecht,6.320390397612862e-05
1585,fringe,6.322813701168842e-05
589,ma,6.322909579148229e-05
8238,jumps,6.322957416959284e-05
765,film,6.331258334104713e-05
7673,maand,6.331383001288e-05
6397,startin,6.332255364152885e-05
7352,discipline,6.335245453894773e-05
2026,starbucks,6.337818689493147e-05
4960,mates,6.343043397346461e-05
8246,reared,6.35039788474457e-05
4597,goats,6.351885006631856e-05
4891,crime,6.356146626187261e-05
5061,optic,6.356537488005821e-05
4385,cigarette,6.362362007331727e-05
1513,all-time,6.364181345411658e-05
3933,aimed,6.367417960458274e-05
8649,weten,6.37820765609323e-05
4048,hardware,6.385117501584114e-05
2051,cometh,6.394696717772781e-05
4057,franchises,6.397896582108412e-05
5430,peeps,6.398628284372149e-05
6045,annnnnd,6.39945005430993e-05
6192,clause,6.403899000766123e-05
3743,gag,6.404433250687773e-05
8103,gender,6.40732732502478e-05
652,saturday,6.414362122892111e-05
2321,app,6.419807283395923e-05
4455,ache,6.422402472913364e-05
4626,jolla,6.423608317875928e-05
8506,wt,6.423914494547554e-05
2498,rather,6.425669309575565e-05
3582,dives,6.428042939664362e-05
1068,belief,6.430734522718426e-05
579,groep,6.431167454300906e-05
3257,gaan,6.432997943872603e-05
4596,grass,6.436688258477692e-05
2333,complexity,6.441761099677289e-05
3113,chapters,6.445801099652412e-05
4523,pfff,6.454214969935149e-05
3565,admit,6.454784053632369e-05
8213,arguement,6.458228959497539e-05
7955,peru,6.462360825143695e-05
2549,crazy,6.46608080906697e-05
8696,ratio,6.467273748741235e-05
8517,affairs,6.467682889015304e-05
3640,gettin,6.472562157060742e-05
4143,cracker,6.474747636321441e-05
6245,huh,6.475534070236099e-05
4034,tanto,6.476531317000654e-05
8790,awry,6.486125770330476e-05
8391,tome,6.48846290755539e-05
6056,indycar,6.488860945174082e-05
8572,purplehaze,6.491769783141176e-05
6204,boooooooo,6.495823037660085e-05
5231,yaaa,6.50039810822416e-05
6593,cuique,6.502197689183503e-05
6877,sterke,6.504945315366798e-05
2930,spending,6.520071500460943e-05
402,breaking,6.52280805944262e-05
406,movie,6.526511130338763e-05
8689,cadeautje,6.528303899050605e-05
1591,window,6.530346274602212e-05
1329,gisteravond,6.535120153368622e-05
244,n,6.545659419563438e-05
3709,syrup,6.547046415775094e-05
7564,geel,6.548717499301635e-05
2873,accordingly,6.55140447907693e-05
4268,preppy,6.552050155452809e-05
6739,cruel,6.558506300760685e-05
2488,hopes,6.558719743335967e-05
7468,pussys,6.559307916318201e-05
349,ice,6.56058403119377e-05
5347,celebrates,6.562576134932566e-05
7306,painstakingly,6.567596881566232e-05
216,mistrust,6.573585971319249e-05
2555,apply,6.575679251460669e-05
4234,illustrate,6.576640773940274e-05
6865,governi,6.582606890499556e-05
8184,phi,6.589267119776002e-05
1319,da,6.590181812344551e-05
2121,mij,6.595310246763896e-05
4407,applying,6.600511629320299e-05
7663,sumtimes,6.605837654856954e-05
3470,dislike,6.606425464984752e-05
7049,restaurant,6.609666795583005e-05
6234,manitoba,6.611108942946916e-05
4243,taco,6.614935378764967e-05
3825,useless,6.621382842587324e-05
78,wish,6.624901698068415e-05
6516,co,6.633544749410081e-05
5251,thumb,6.637062262510152e-05
4361,haul,6.638965646429655e-05
909,toreros,6.639609776503109e-05
7708,status,6.650387010466812e-05
6560,demain,6.651042948328014e-05
477,wall,6.652405391505733e-05
1391,suppose,6.65275729683372e-05
5199,pecans,6.654618679812289e-05
8321,kanye,6.655454733483379e-05
2918,depend,6.655535132830911e-05
5888,tassen,6.658839862790015e-05
3322,cam,6.671179910690221e-05
7693,tequila,6.674513003261239e-05
4461,karton,6.681658454897839e-05
1202,volgorde,6.682069477389702e-05
2686,psychology,6.682942300144139e-05
6655,menu,6.683567315953986e-05
6439,popped,6.683868804184636e-05
4996,sms,6.684026301742243e-05
7053,taf,6.68939651724398e-05
5759,saggy,6.692296464122188e-05
3297,article,6.693257788472453e-05
4799,fudge,6.696486420703579e-05
1351,f,6.706206344381632e-05
5311,staat,6.70702754587924e-05
7863,writes,6.708053186104433e-05
8418,abc,6.708841202958965e-05
2018,jordy,6.713078178515898e-05
4801,dandruff,6.722266571672013e-05
6193,cucumbers,6.726282260999631e-05
1586,credit,6.728245830347975e-05
879,hahahahah,6.72855260344147e-05
5605,mascara,6.730001961300802e-05
8745,wintery,6.731235636025006e-05
2421,nooit,6.735989307703889e-05
6230,wiz,6.74018495406776e-05
2082,commence,6.74032091155408e-05
8557,profession,6.744317185863682e-05
1750,talked,6.760544820378226e-05
4863,cranberry,6.762945091196682e-05
62,on,6.765358404871507e-05
7618,tuck,6.76544580095791e-05
4769,butthole,6.76857887092096e-05
4682,hook,6.774294297471492e-05
4808,arvo,6.77849331087312e-05
7657,dallas,6.781999909668034e-05
5685,yaaayyy,6.78384334447404e-05
3145,plates,6.788387563461705e-05
1857,provides,6.78998186035203e-05
3078,canceled,6.79805851672762e-05
1171,broke,6.800785809246776e-05
8465,observed,6.803788048997662e-05
6222,trophy,6.80703334387475e-05
6550,academy,6.80932959528674e-05
3815,ceiling,6.810517690444159e-05
7132,prachtig,6.811163989321646e-05
4197,baylor,6.811741559147311e-05
4788,religion,6.812003878127136e-05
1578,woohoo,6.821577085610816e-05
5796,hogs,6.821610885302615e-05
3620,layover,6.821732625873841e-05
6392,formula,6.822672023749435e-05
8177,stands,6.825363283550633e-05
8285,scan,6.832247088098464e-05
5820,oggi,6.83336960066618e-05
5037,excessive,6.834213784753476e-05
3415,weet,6.839485427410856e-05
5197,cookie,6.843387398699066e-05
2787,yum,6.853295160043162e-05
8227,paid,6.855125000586725e-05
5401,wala,6.862775135579292e-05
8094,kardashian,6.863136018888195e-05
8695,underage,6.863260721763224e-05
2180,inspirational,6.864075396018963e-05
6249,applications,6.864396713670564e-05
348,cake,6.865251973578575e-05
6400,sneaks,6.865347645958935e-05
8026,appeal,6.867133003178529e-05
4293,sayin,6.871199629037955e-05
8072,ewh,6.875651989968819e-05
8410,suspending,6.883904858434595e-05
1689,cage,6.886122085758785e-05
3692,irrelevant,6.886903063917275e-05
127,shake,6.890854804128987e-05
337,ontzettend,6.895980139532879e-05
6355,recommended,6.897842055866056e-05
5718,artest,6.897924472463599e-05
8622,cunt,6.903466253822627e-05
2916,hotel,6.909903029790046e-05
4754,runs,6.912138736372214e-05
4640,gah,6.922729423449253e-05
1298,daily,6.924455020579481e-05
6831,worden,6.9263421327115e-05
185,face,6.929086930233833e-05
364,pile,6.93431347356875e-05
1260,along,6.937054281162245e-05
6498,typical,6.943963885311972e-05
3296,excuse,6.948504034457533e-05
3140,milwaukee,6.949682394361486e-05
6227,dare,6.95762432345852e-05
5717,utd,6.958410483339483e-05
5517,snowboarding,6.961960640041278e-05
5941,smmfh,6.962059471905451e-05
7786,ows,6.969487516340737e-05
4978,expecting,6.969609809616704e-05
3076,itunes,6.970533369352127e-05
512,crappy,6.971613330241515e-05
668,candy,6.975233634144366e-05
4008,rough,6.976383715275093e-05
7549,angrier,6.981026168198624e-05
3631,grant,6.981534531412913e-05
1999,9month,6.981811872840832e-05
8730,happi,6.986605062035971e-05
571,creatief,6.993002105884974e-05
3077,complicated,7.004837874778042e-05
6076,maple,7.011580631483164e-05
6411,fence,7.013608496668338e-05
8777,daarvan,7.01525045910252e-05
4785,soccer,7.015992369742733e-05
7119,ra,7.01833509979625e-05
3406,cash,7.020608656005844e-05
4817,contesting,7.020785779106069e-05
4658,3-0,7.022559138095497e-05
3769,dream,7.026196731266916e-05
1192,|,7.032749715196011e-05
3239,breakups,7.034255355423358e-05
4893,buddy,7.0390800340204e-05
2952,toy,7.042062364240486e-05
3479,florida,7.043171633203694e-05
7757,elliptical,7.045263774054899e-05
4117,usps,7.046551884839151e-05
8111,chess,7.047359394566246e-05
5872,cloths,7.048825279497329e-05
1158,sounds,7.049698891873616e-05
6149,merde,7.050523784711633e-05
8678,contacts,7.051961698081372e-05
6548,rearranged,7.052020250897675e-05
732,under,7.054718465476679e-05
7986,wuld,7.057846558352253e-05
3646,foreveralone,7.059098130381906e-05
6148,related,7.068483996841802e-05
8680,shakira,7.069888069537862e-05
3564,trash,7.071190660817964e-05
4282,date,7.082275584647159e-05
6928,haircut,7.095776091894284e-05
6341,sampe,7.096506856332953e-05
1940,shaking,7.102779974254546e-05
7608,daisy,7.106940656365307e-05
5088,rolls,7.107755361418189e-05
8606,stripper,7.109512878518495e-05
6260,cheek,7.112746757282238e-05
3820,sale,7.112758880085501e-05
8655,calender,7.119036824325639e-05
4335,market,7.120281126801671e-05
7143,passed,7.13116520881098e-05
6459,forwards,7.132032557774681e-05
3363,script,7.136009507335394e-05
8576,scorching,7.151621965383025e-05
2293,geslaagd,7.153098924738838e-05
3935,reseda,7.154732197157375e-05
8514,oppa,7.159126501775923e-05
6362,keurig,7.16704220468317e-05
3080,surprises,7.171893894487032e-05
4549,ughhh,7.177453756395431e-05
8776,wilde,7.189366510847395e-05
1152,duque,7.191357087888822e-05
3102,cms,7.207086512262648e-05
5150,convention,7.21139675332298e-05
1819,chillin,7.212732775764673e-05
1220,together,7.222090455353664e-05
8446,translate,7.222354812391575e-05
456,banquet,7.224142230580682e-05
1936,song,7.228471555148933e-05
6600,plekje,7.2322479563508e-05
2426,niet,7.232906490760554e-05
8728,dez,7.237521608369136e-05
7798,festival,7.237718445363688e-05
6131,boa,7.251643893015541e-05
5606,liked,7.254831959791955e-05
945,nowhere,7.261028412976541e-05
1600,grammar,7.263622294004732e-05
6804,rockin,7.263677228452878e-05
7966,polish,7.267312906822369e-05
5424,partner,7.268597438757453e-05
5458,exchange,7.270617993164752e-05
3412,politica,7.274706755765772e-05
7650,value,7.275688400980067e-05
8288,territory,7.276807981654624e-05
