,Word,Value,Freq
11730,feng,-0.6752929486905401,1
1592,police,-0.6748610156906771,14
3387,screw,-0.6741077067358082,2
9169,bothered,-0.6735495302437665,3
7267,locked,-0.6735201622129053,3
2063,fool,-0.6732331036873471,4
7152,quit,-0.6705745165502242,5
2156,samsung,-0.6703521981835365,1
8304,wiped,-0.6690398665661572,1
9154,steadily,-0.668683607663427,1
7212,hungry,-0.6685145631364751,2
7746,storms,-0.6681235099122638,1
1953,killing,-0.6678574985240804,14
11094,frantic,-0.6676841836433651,2
8699,idf,-0.6676588417889415,2
6850,fires,-0.6674731489684846,1
9970,scrub,-0.6667980224432827,1
6720,teachers,-0.6664793126944414,3
5519,tainted,-0.6651839902017941,3
5936,riot,-0.6637408132159027,3
3631,diet,-0.663529297709465,1
10941,worst,-0.6633211992753267,3
6697,researcher,-0.6631499376260873,1
7221,oversight,-0.6628812024044612,1
4564,insists,-0.6626764200376115,3
7569,argue,-0.6626493759859786,2
6232,issue,-0.6616595820741593,16
7989,blasts,-0.6616188686372887,2
7462,mil,-0.6584476240290766,1
7463,##ita,-0.6584476240290766,1
10210,evil,-0.6582076092260232,2
7078,##fa,-0.6570637257831522,2
6684,creature,-0.6559838247604859,1
4698,departure,-0.6557737010756289,3
333,no,-0.6553401920030626,207
8478,##ouse,-0.6547389581507327,1
2428,smoke,-0.6544544304327057,4
8726,smoking,-0.6538791609453511,1
5441,blind,-0.6535305681446182,7
3337,cannot,-0.6524491942382807,19
4754,troubled,-0.6524468729588317,4
5267,happened,-0.6522380575453622,11
5213,bloody,-0.6521741360678942,5
8425,sprinted,-0.6520969293656803,1
10460,##pati,-0.651754660814959,1
3889,harm,-0.6516604262402937,5
3234,tragedy,-0.6515368576108033,3
1952,jailed,-0.6505500163350787,1
4358,homeless,-0.6501819451929997,6
6617,smoked,-0.6501001398828614,2
2610,treating,-0.6494970642879583,1
4273,shuffling,-0.6490659379794783,1
8164,unhappy,-0.6470350263332453,1
3802,##ty,-0.6460879489214386,5
10099,contractors,-0.6455570426101636,1
9550,putin,-0.6426022758045585,2
9470,beetle,-0.6425244884394127,1
4431,happens,-0.6404680107085269,7
9501,##zes,-0.6376219984557894,1
1470,flags,-0.6373281583414311,3
7389,unfortunately,-0.6372011342060065,4
11044,catastrophic,-0.6362280634890926,1
4589,##lets,-0.6360588578950792,1
6990,margin,-0.6358808509859384,1
11087,screaming,-0.6351645209086079,2
9551,immigration,-0.6337264882666724,1
2820,crime,-0.6334350151276712,14
10690,sec,-0.6322116783945095,1
10501,embark,-0.6320999795121963,1
7122,##ises,-0.631120826607069,3
9238,reductions,-0.6303142424691927,2
10042,evacuation,-0.6286590070951552,1
7708,spine,-0.6284590882177536,1
11131,##itic,-0.6283754728666978,1
11130,pol,-0.6283754728666978,1
6639,blast,-0.6279324861436371,6
469,cong,-0.6278345483410559,2
10920,kc,-0.6274470030538768,1
9411,petersburg,-0.6272310808008792,1
10637,discussing,-0.6263635473110849,1
10137,homemade,-0.6259329651024134,1
8305,knife,-0.6259212235958358,5
8871,complained,-0.6258758881820305,1
10095,pressured,-0.6256538542726684,1
804,##pis,-0.6241012143651258,4
11349,brutally,-0.6223050015436689,1
5183,impose,-0.6218890621074267,1
11295,frown,-0.6216134637942788,1
3572,shout,-0.6207725885182036,1
3564,torch,-0.6203970306384635,2
8365,complexity,-0.6194394657791382,1
3695,bed,-0.6183401193207008,10
8631,rampage,-0.6181268294652303,1
8191,lanka,-0.6178477007879581,2
4813,accepted,-0.6177609580574851,3
1227,scandal,-0.6159284525866718,7
6716,marred,-0.6157687696672621,1
7557,shotgun,-0.6153624859073805,1
2084,broke,-0.6141240421727983,5
10312,armor,-0.6124766858690855,1
10991,##lver,-0.6124086717791649,1
9724,##mut,-0.6120777844928336,1
5878,coma,-0.6116996055557614,1
9639,exist,-0.6114520922357782,1
8480,revenge,-0.6103010049021992,1
7266,archaeologists,-0.6100407491428683,1
6312,deported,-0.6089984484995254,1
331,##rod,-0.6079148974104638,1
332,##ites,-0.6079148974104638,1
9554,skeleton,-0.6077230257836399,1
7938,mick,-0.60584466987186,1
7939,##els,-0.60584466987186,1
7316,cairo,-0.6054282016369885,1
9277,whisper,-0.6053982443752742,1
9141,tension,-0.6049275697710997,2
4013,seize,-0.6047374880515082,2
2635,trick,-0.6037268198727327,1
2636,##ery,-0.6037268198727327,1
5629,bombing,-0.6031144741170422,5
7717,dem,-0.601823435113537,4
10265,distressed,-0.6010715513724332,1
7977,increasingly,-0.6008545532787642,6
9460,quantity,-0.6003647658936597,2
3801,##not,-0.5988898839948865,1
11390,inevitable,-0.5987701392276978,1
10770,killers,-0.5984939459510387,2
9967,technicians,-0.5952798333421865,1
7482,willingly,-0.5952524874539664,1
3546,conflict,-0.5948025211471826,4
3752,god,-0.5943840006987613,11
