,Word,Value,Freq
11130,pol,-0.9699272527752515,1
3779,sighed,-0.9682496767135284,3
1800,bombs,-0.9660677840804277,5
5702,vulnerable,-0.9601328493951524,4
5051,chased,-0.9600068583519283,2
10782,##omi,-0.9592693399637937,1
2878,shook,-0.9560362753964347,12
11579,##nder,-0.9555929257471332,1
11578,blu,-0.9555929257471332,1
7171,confronted,-0.9553577017572183,1
11608,hoover,-0.95322939865022,1
1202,tired,-0.9531549949466606,7
2862,ammunition,-0.9526362255668472,2
5263,criminal,-0.9504458783887021,7
2115,siren,-0.9477101565649112,1
8292,stu,-0.9472637355049744,2
5113,afi,-0.9459690174886158,1
3664,broken,-0.9449188086215994,9
10941,worst,-0.9434189635508381,3
10657,thief,-0.9434054903424932,1
6139,misery,-0.9407224445825532,2
6364,suffers,-0.9404529944042151,2
8568,ain,-0.9383782274586894,1
363,justification,-0.9365782162608222,4
9483,explosions,-0.9343861838181814,1
11349,brutally,-0.9340022750747153,1
5609,wrong,-0.9326454274595167,11
6217,04,-0.9320262381186089,1
7478,distorted,-0.9303294574907749,1
6252,illegitimate,-0.9294836190011766,1
4881,condemned,-0.9284307514927091,3
7069,bedroom,-0.927389750878016,1
6801,bruce,-0.9264436446662461,1
9249,congestion,-0.9262930390652766,2
6836,illegal,-0.924052083253022,6
10528,withdraw,-0.9225447440850885,2
8726,smoking,-0.9223514459468982,1
7397,slap,-0.9209320853755931,1
6757,desperate,-0.9207086150029358,2
3873,##udged,-0.9165100919141437,1
8815,rejects,-0.9159192464665159,3
8910,depleted,-0.9150907029839414,3
5240,eyebrow,-0.9128406887483381,3
9338,scales,-0.9119303697872156,2
6849,probe,-0.9116854807017026,3
11087,screaming,-0.9099720522828829,2
9299,twelve,-0.9092640827809062,1
8034,##stan,-0.9071428417992525,1
617,decline,-0.9067925477496228,5
4964,blade,-0.9062062105812823,1
1963,fear,-0.9060775932413647,18
7703,toxic,-0.8980343207510819,2
5984,weighs,-0.8972305268965327,3
3644,backs,-0.8962450981067092,1
10261,dusty,-0.8954433260204858,1
1952,jailed,-0.8949466183072045,1
3545,comprised,-0.8933196444399893,1
11318,##of,-0.8912948733502692,1
8140,##iri,-0.8902128822118908,1
1063,mentally,-0.8899738323089539,1
