Word,Bert,Distilbert,Bert_Mask,DistilBert_Mask
engaged,-0.000192935,1.86e-05,-0.9919303655624391,-0.015091419219970703
reckon,-0.000192886,9.22e-06,0.06152749061584473,0.8981407880783081
dropped,-0.000192799,-2.6899999999999997e-05,-0.05409529060125351,-0.08482420444488525
forecast,-0.000192778,3.96e-05,-0.05422372743487358,0.010188770480453968
unless,-0.000192645,5.93e-06,0.165578231215477,-0.08396831154823302
giant,-0.000191895,1.13e-05,0.022361913695931438,0.2403916269540787
overtime,-0.00019067099999999998,-1.66e-05,-0.03145670890808105,-0.10911476612091063
screams,-0.000190667,-3.3100000000000005e-05,0.003433386562392116,0.6539307236671448
remotely,-0.000189298,-1.22e-05,-0.19216036796569824,0.0015857219696044922
shoved,-0.000188955,-4.0799999999999996e-05,-4.904337406158447,-0.006196260452270508
citizen,-0.000188913,-5.31e-06,-0.15891504287719727,0.007297515869140625
disturbed,-0.000188533,-5.8099999999999996e-05,-0.4932684898376465,-0.5847547054290771
boarding,-0.000186256,4.22e-05,-0.08078145980834961,-0.05286431312561035
asthma,-0.00018622299999999998,5.27e-06,0.265322208404541,-0.11196446418762207
finance,-0.000186193,2.08e-05,0.020503878593444824,-0.17065370082855225
universities,-0.00018581900000000002,4.29e-05,0.02588176727294922,0.0960993766784668
approx,-0.000184981,-1.8e-05,0.0226818323135376,0.02443540096282959
likely,-0.000184537,-3.8299999999999996e-05,0.20644770562648773,0.7289226055145264
cups,-0.00018291599999999998,-3.39e-05,-0.12500499188899994,-0.005751371383666992
delivery,-0.00018261299999999998,5.63e-06,-0.0016731619834899902,-0.12353828549385072
shipped,-0.000181813,-1.06e-05,0.5165066719055176,-0.02799828909337521
lizard,-0.000180182,-5.93e-05,-0.2117319107055664,-0.12373781204223633
northern,-0.00018012,-2.17e-05,0.05064964294433594,0.12993502616882324
flu,-0.000179042,-2.88e-06,-0.017045101150870327,0.0961802303791046
classes,-0.00017895700000000001,-1.64e-05,-0.09694360941648483,0.0002796866756398231
participating,-0.000178735,-2.6899999999999997e-05,0.07301974296569824,-0.03436863422393799
envy,-0.000178718,-2.93e-06,-0.1187220811843872,0.0816434994339943
pause,-0.00017794,-1.93e-06,-0.06198740005493164,-0.1159880980849266
healed,-0.000177367,-6.579999999999999e-05,0.1875850409269333,-0.016292095184326172
graduation,-0.00017664900000000002,-1.5399999999999998e-05,0.9932477474212646,-0.0542278029024601
michigan,-0.000176028,-3.14e-05,0.612258791923523,-0.21830764412879944
refreshing,-0.000175483,-3.6e-05,1.0397319793701172,-0.029606103897094727
buzz,-0.00017487400000000002,-2.23e-05,-0.2016234397888184,-0.2546955943107605
houses,-0.00017472900000000001,-1.4000000000000001e-05,-0.09537497907876967,0.009594440460205078
june,-0.00017468,-2.8499999999999998e-05,-0.003704547882080078,-0.031350493431091316
declared,-0.00017463599999999999,-2.8899999999999998e-05,-0.11032390594482422,-0.06412243843078612
