Word,Bert,Distilbert,Bert_Mask,DistilBert_Mask
hacking,-2.9600000000000005e-05,-6.23e-06,0.18755412101745605,0.2515303790569305
unfair,-2.9600000000000005e-05,2.12e-05,0.08189805597066879,0.33583423495292664
commentator,-2.95e-05,3.12e-05,0.005537509918212891,-0.019848167896270752
conversations,-2.95e-05,-1.11e-05,0.0021938085556030273,0.009634405374526978
responsibility,-2.95e-05,3.13e-05,0.0494532585144043,0.08531761169433594
brains,-2.94e-05,-1.0800000000000002e-05,-0.011380910873413086,0.011622309684753418
rained,-2.94e-05,-3.77e-06,-0.3937160074710846,-0.010429779998958109
jury,-2.94e-05,-8.24e-06,0.04289770126342773,-0.09950292110443117
client,-2.9299999999999997e-05,3.28e-06,0.04506778717041016,0.05071860551834106
setup,-2.9299999999999997e-05,-8.14e-06,0.06292740255594254,0.0770399197936058
downs,-2.9199999999999998e-05,5.59e-07,-0.02165953256189823,0.07094339281320572
gorilla,-2.9199999999999998e-05,-1.85e-05,0.054913997650146484,-0.0284191370010376
appointments,-2.9100000000000003e-05,-3.98e-05,0.025266647338867188,0.05669748783111572
forehead,-2.8999999999999997e-05,-2.43e-06,-0.02060823515057564,-0.0018860340351238847
choke,-2.8999999999999997e-05,2.98e-05,0.2872975766658783,0.26641011238098145
scarf,-2.8899999999999998e-05,-1.56e-05,-0.1484474092721939,-0.03744084015488625
otherwise,-2.8899999999999998e-05,-7.16e-06,-0.02311212383210659,0.047325827181339264
annoyed,-2.8699999999999996e-05,2.84e-05,2.15399432182312,0.5260232090950012
stones,-2.8699999999999996e-05,9.16e-06,-0.05084371566772461,-0.00706183910369873
mondays,-2.8699999999999996e-05,-1.3000000000000001e-05,-0.2883942127227783,-0.032506316900253296
overrun,-2.8699999999999996e-05,6.35e-07,0.0024056434631347656,0.20765113830566406
voter,-2.8699999999999996e-05,-1.69e-08,-0.1582322120666504,0.021886587142944336
blankets,-2.8499999999999998e-05,8.49e-06,-0.017895221710205078,-0.08941439539194107
poke,-2.8499999999999998e-05,-6.41e-07,-0.007755438331514597,0.0297124981880188
liar,-2.8499999999999998e-05,1.32e-06,0.09025640785694122,0.27556926012039185
uc,-2.8300000000000003e-05,-1.18e-05,0.02412836812436581,0.006896921433508396
painted,-2.8199999999999998e-05,-9.56e-06,0.0015223026275634766,0.011584043502807615
lion,-2.8199999999999998e-05,-6.85e-06,-0.02771290205419064,-0.0974651575088501
receipts,-2.8199999999999998e-05,-1.58e-05,0.02732753753662109,0.07384634017944336
minimum,-2.8199999999999998e-05,1.26e-06,0.08036470413208008,0.02403008937835693
highlighting,-2.8199999999999998e-05,-1.4300000000000002e-05,0.3356003761291504,0.057176828384399414
construction,-2.8199999999999998e-05,-2.2100000000000002e-05,-0.04191271588206291,0.033204037696123116
frequent,-2.8199999999999998e-05,-1.9699999999999998e-05,0.013486385345458984,-0.05894660949707031
cans,-2.8100000000000002e-05,-1.82e-05,0.09476995468139647,0.010713855735957624
drills,-2.8100000000000002e-05,1.39e-05,0.05198574066162109,0.006918430328369141
consultation,-2.8000000000000003e-05,2.09e-05,0.06487894058227539,0.04317188262939453
actively,-2.7899999999999997e-05,-1.07e-05,-0.004224061965942383,0.017227590084075928
lashes,-2.7899999999999997e-05,-3.18e-05,0.03750038146972656,-0.037258267402648926
fierce,-2.7899999999999997e-05,4.12e-06,0.052756309509277344,0.038389723747968674
mortgage,-2.78e-05,1.17e-05,-0.01645946502685547,-0.027143597602844242
therefore,-2.78e-05,3.53e-06,0.019053172320127487,0.09184260666370392
tactics,-2.7699999999999996e-05,1.22e-05,0.025956949219107628,0.12033752351999286
electric,-2.7699999999999996e-05,-3.51e-06,-0.02092742919921875,0.03724956512451172
dye,-2.7600000000000003e-05,-3.84e-06,0.012992450036108494,0.042437996715307236
tc,-2.75e-05,-8.34e-06,0.0641254410147667,0.02560410462319851
dvd,-2.75e-05,-2.33e-06,-0.0003769132890738547,-0.011738581582903862
protector,-2.7300000000000003e-05,-1.3800000000000002e-05,-0.04119586944580078,0.01285076141357422
irritated,-2.72e-05,3.48e-05,0.2016938179731369,0.6425045132637024
range,-2.72e-05,4.51e-06,0.08215393126010895,0.008633255958557129
sees,-2.71e-05,-1.1900000000000001e-05,-0.0013415336143225431,-0.01958377286791801
certificate,-2.7000000000000002e-05,1.39e-05,-0.2114408016204834,0.012687861919403076
breed,-2.7000000000000002e-05,6.38e-06,0.029941558837890625,0.05021095275878906
cart,-2.6899999999999997e-05,-1.99e-06,0.010962963104248049,-0.00994989275932312
spoiled,-2.6899999999999997e-05,1.73e-05,-0.0960170403122902,0.09236285835504532
searched,-2.6899999999999997e-05,-7.53e-06,0.05143916606903076,0.04380448162555695
socks,-2.6899999999999997e-05,-7.38e-06,-0.023898601531982425,0.013684204779565334
tuition,-2.6899999999999997e-05,-1.66e-06,0.00774836540222168,0.031195715069770813
hormones,-2.6899999999999997e-05,3.5100000000000006e-05,0.1661396026611328,-0.08093178272247313
items,-2.68e-05,1.6100000000000002e-05,0.06723664700984955,-0.02094285748898983
designer,-2.68e-05,-8.57e-06,0.0018067359924316406,0.024219930171966556
tick,-2.68e-05,1.98e-07,0.006111383438110352,0.019676724448800087
functional,-2.6700000000000002e-05,1.6e-05,0.07552909851074219,0.06311905384063721
sock,-2.6700000000000002e-05,-2.41e-06,-0.0009913444519042967,0.013606220483779907
incorrect,-2.6700000000000002e-05,8.76e-06,0.3949489593505859,0.24980276823043826
shattered,-2.6700000000000002e-05,-1.37e-06,-0.013998031616210938,0.21830296516418454
sickness,-2.6700000000000002e-05,6.38e-06,-0.5080410838127136,-0.09281165897846222
lay,-2.6600000000000003e-05,-8.18e-06,0.3944197297096253,0.024867553263902664
types,-2.65e-05,3.05e-05,0.0348452553153038,0.03888867050409317
fringe,-2.65e-05,-3.39e-07,0.061406135559082024,-0.036074280738830566
timeline,-2.64e-05,-2.26e-06,0.004262447357177734,0.04188412800431252
approach,-2.64e-05,-3.87e-06,0.025309404358267784,-0.011989195831120014
vacuum,-2.6300000000000002e-05,9.53e-06,0.08595728874206543,0.006738603115081787
enraged,-2.6300000000000002e-05,7.809999999999999e-05,0.25144779682159424,0.7730641961097717
horribly,-2.62e-05,6.47e-06,0.0435781478881836,0.07008504867553711
teenager,-2.62e-05,2.42e-06,0.008680105209350586,-0.1395493745803833
sprint,-2.62e-05,1.71e-07,0.12968571484088898,0.0239154901355505
terrible,-2.61e-05,5.05e-06,0.4374824166297913,0.10893597453832626
allergic,-2.6000000000000002e-05,5.56e-06,-0.027200818061828613,0.058416545391082764
moaning,-2.6000000000000002e-05,1e-05,0.06564512103796005,0.05610164254903793
stepped,-2.6000000000000002e-05,-3.57e-06,0.008750438690185547,0.03948644548654556
quinn,-2.6000000000000002e-05,1.7899999999999998e-05,-0.0024404525756835933,-0.0008220672607421875
mb,-2.6000000000000002e-05,-6.59e-06,-0.001775060431100428,0.002391287358477712
loses,-2.59e-05,-1.27e-05,0.0289689302444458,0.11862196028232574
bend,-2.59e-05,1.89e-06,0.017760753631591797,0.003118753433227539
buckle,-2.59e-05,9.12e-06,-0.002299308776855469,0.023051977157592773
avoided,-2.59e-05,-7.79e-06,-0.12299633026123047,0.09799110889434813
hallmark,-2.59e-05,9.11e-06,-0.17282319068908691,-0.06314325332641603
slammed,-2.58e-05,8.26e-06,3.1118006706237797,0.7091081142425537
iron,-2.58e-05,1.0199999999999999e-05,0.015473644249141216,0.03245799243450165
indy,-2.57e-05,1.33e-06,0.02303059957921505,-0.01428194809705019
habit,-2.57e-05,-9.33e-07,0.12005381286144255,0.04560602828860283
technique,-2.56e-05,4.63e-06,0.05997371673583984,0.04290974140167236
73,-2.56e-05,3.9500000000000005e-05,0.012797355651855469,-0.024419441819190982
stares,-2.55e-05,8.29e-06,0.04773974418640137,-0.0800728127360344
taxes,-2.55e-05,7.33e-06,0.09748733043670654,0.08084221929311752
puddle,-2.55e-05,1.94e-07,-0.0005543708684854209,0.015517527237534525
pills,-2.54e-05,-4.75e-06,0.011389732360839844,-0.03344251960515976
clash,-2.54e-05,2.12e-05,0.2371204644441605,0.2288970500230789
tore,-2.54e-05,-7.5e-06,0.04653530195355415,0.1826103627681732
shorter,-2.54e-05,-1.01e-05,0.004159808158874512,0.01722744107246399
spots,-2.5300000000000002e-05,6.47e-06,0.020281553268432617,-0.013588815927505491
salad,-2.5300000000000002e-05,-4.77e-06,-0.03121027909219265,-0.04324724897742272
