,Word,Bert,Distilbert
0,incapable,-0.000349815,8.57E-06
1,tide,-0.000318198,-3.63E-06
2,temptation,-0.000299444,1.03E-05
3,bane,-0.000278617,-3.66E-05
4,folded,-0.000262963,-6.30E-05
5,smartphone,-0.000258624,-2.40E-05
6,poker,-0.000256086,3.42E-05
7,coloured,-0.000253357,-3.87E-05
8,finishes,-0.000249556,-2.84E-05
9,breathed,-0.000247322,-3.38E-05
10,continuous,-0.000246026,-1.08E-05
11,greene,-0.000240486,5.39E-06
12,effective,-0.000234599,-4.58E-05
13,gentlemen,-0.000232063,-2.91E-05
14,59,-0.000229628,-5.31E-05
15,encouraging,-0.000221948,1.39E-06
16,rory,-0.000217407,-5.34E-05
17,mcgraw,-0.0002169,-3.25E-05
18,mistaken,-0.000216794,-3.00E-05
19,guinness,-0.000212937,-2.77E-05
20,thanking,-0.000211687,2.76E-05
21,iss,-0.00020859,-8.55E-05
22,flashes,-0.000205994,-3.28E-05
23,thoughtful,-0.000205879,-2.52E-05
24,occupied,-0.00020567,2.58E-06
25,dubai,-0.000202764,-2.82E-05
26,gb,-0.000201826,1.35E-06
27,metres,-0.000201136,-5.65E-05
28,chores,-0.000198142,-2.95E-06
29,vibrating,-0.000196563,-2.59E-05
30,clapping,-0.000195124,-8.58E-05
31,mtv,-0.000192296,5.37E-07
32,increased,-0.000191951,-1.54E-05
33,appeared,-0.000191643,-3.12E-05
34,visitor,-0.00019093,-3.66E-05
35,weights,-0.000190117,-3.09E-05
36,withdrawal,-0.000189827,-6.96E-05
37,becomes,-0.000189316,-3.68E-05
38,arcade,-0.000187644,-5.63E-06
39,hawk,-0.000187575,1.46E-05
40,confusion,-0.000186949,-3.39E-05
41,trainer,-0.000186173,-4.16E-05
42,unlikely,-0.00018588,-3.66E-05
43,restored,-0.00018565,-2.06E-05
44,pacing,-0.000185052,2.25E-05
45,twitch,-0.000184984,-4.72E-05
46,dion,-0.00018417,-2.68E-05
47,witnessed,-0.000183842,-5.69E-05
48,certainty,-0.000183002,1.82E-05
49,chow,-0.000182928,2.24E-05
50,fortunate,-0.000181553,1.19E-05
51,sims,-0.000181395,2.52E-05
52,henderson,-0.000179601,-5.71E-05
53,clemson,-0.000178874,-3.11E-05
54,quinn,-0.000178012,5.26E-05
55,critique,-0.000177636,-3.58E-05
56,tablet,-0.000177298,-4.03E-05
57,flesh,-0.000176933,-9.38E-06
58,wonders,-0.000176488,-2.09E-05
59,physiology,-0.000176448,1.92E-05
60,speechless,-0.000173943,-5.33E-05
61,battles,-0.000173829,-4.69E-05
62,sofia,-0.000173698,7.76E-06
63,functioning,-0.000173671,-2.33E-05
64,assembly,-0.000172327,-1.44E-05
65,thumbs,-0.000172011,-3.17E-05
66,african,-0.00017172,-2.79E-06
67,demons,-0.000171518,-2.64E-05
68,flashing,-0.000171374,-3.01E-05
69,mute,-0.000170842,4.37E-07
70,deaf,-0.000170552,1.31E-06
71,stocks,-0.000170432,-6.84E-05
72,chester,-0.000170287,2.95E-05
73,entertained,-0.000170092,-2.39E-05
74,retirement,-0.000169569,-5.65E-05
75,sniffing,-0.000168586,-6.54E-05
76,marvelous,-0.000168166,-7.97E-06
77,complex,-0.000168062,1.01E-05
78,truly,-0.000167519,-4.09E-05
79,hamlet,-0.000167323,-3.06E-06
80,tanned,-0.000165326,-1.93E-05
81,academic,-0.000165171,3.70E-06
82,scarlett,-0.000164869,-9.74E-06
83,vibration,-0.000164482,-2.20E-05
84,foundations,-0.000164473,-2.44E-05
85,kennedy,-0.000164143,-5.34E-05
86,scorer,-0.000163919,1.67E-05
87,watches,-0.000163678,-9.76E-06
88,amazingly,-0.000163622,-2.96E-05
89,aqua,-0.000163564,-4.61E-05
90,edinburgh,-0.000162823,4.17E-05
91,locks,-0.000162598,-7.00E-05
92,harbor,-0.000162469,-4.58E-06
93,matched,-0.000162151,9.08E-06
94,confident,-0.000161552,-7.10E-06
95,csi,-0.0001613,2.74E-07
96,godfather,-0.000160639,8.77E-06
97,xavier,-0.000160454,-2.75E-05
98,hearted,-0.000159674,5.42E-06
99,downhill,-0.000158916,2.09E-05
100,maximum,-0.000158695,2.68E-06
101,titanic,-0.000157887,-2.95E-05
102,joseph,-0.000156941,2.55E-05
103,ireland,-0.000156464,-5.90E-06
104,trillion,-0.000155585,-6.67E-05
105,poetic,-0.000154645,-3.84E-05
106,sting,-0.000154172,4.45E-06
107,admitting,-0.000154166,-7.92E-05
108,spotting,-0.000153858,-2.48E-05
109,continuously,-0.000153776,-2.94E-05
110,native,-0.000153425,-1.58E-05
111,heavens,-0.00015332,-3.02E-05
112,remotely,-0.000153213,-1.18E-05
113,nonstop,-0.00015302,-4.17E-05
114,clutch,-0.000153019,-7.59E-06
115,peru,-0.000152977,-1.76E-05
116,enthusiastic,-0.000152477,-3.45E-05
117,sunrise,-0.000152448,2.06E-08
118,ladder,-0.000151069,3.78E-06
119,marching,-0.000151052,1.18E-05
120,responses,-0.000150582,-5.44E-05
121,novel,-0.000150337,-4.56E-05
122,inspire,-0.000150008,-5.52E-05
123,doubles,-0.000149906,-4.42E-05
124,grapes,-0.000149318,2.85E-05
125,excessive,-0.000148507,1.27E-08
126,wreck,-0.000148109,-1.01E-05
127,equals,-0.000147599,2.08E-05
128,argued,-0.000147527,-4.39E-05
129,janet,-0.000147451,-1.73E-05
130,combination,-0.00014736,-1.32E-05
131,mafia,-0.000147334,-3.57E-05
132,bubbles,-0.000147326,-6.24E-06
133,mitchell,-0.000147267,1.17E-05
134,stares,-0.000146417,7.49E-06
135,skill,-0.000146411,-2.16E-05
136,towers,-0.000146025,1.62E-06
137,severe,-0.000145841,-2.28E-05
138,greeting,-0.000145582,1.83E-05
139,creativity,-0.000145322,-2.42E-05
140,potato,-0.000144914,6.72E-06
141,blessing,-0.000144911,-3.66E-05
142,percy,-0.000144717,-6.38E-05
143,singh,-0.000144673,-2.15E-06
144,cottage,-0.000144499,-6.40E-06
145,caf,-0.000144436,7.24E-06
146,panthers,-0.00014412,-1.66E-05
147,usb,-0.000143791,-6.99E-06
148,captured,-0.000143373,-2.18E-05
149,repeat,-0.000143361,-1.90E-05
150,46,-0.000143058,-1.79E-05
151,sideways,-0.00014303,5.19E-05
152,focused,-0.00014264,-1.16E-05
153,provide,-0.000141316,-2.17E-05
154,rivers,-0.000140885,-7.12E-05
155,bonfire,-0.00014025,2.59E-05
156,phd,-0.000140065,-0.000111573
157,holland,-0.000139906,-1.52E-05
158,salsa,-0.00013982,-3.72E-05
159,distracted,-0.000139627,6.25E-06
160,generous,-0.000139082,-6.91E-05
161,proved,-0.000138277,-2.88E-05
162,towels,-0.000137924,1.60E-05
163,began,-0.000137741,-3.82E-05
164,buckle,-0.000137344,-1.48E-05
165,incredibly,-0.000137176,-1.21E-05
166,dylan,-0.000137133,1.94E-06
167,iced,-0.000137097,-7.94E-06
168,nickname,-0.000136792,2.31E-05
169,wandering,-0.000136637,-2.30E-05
170,focusing,-0.000135601,-3.47E-05
171,elbow,-0.000135532,-3.56E-05
172,addiction,-0.000135417,3.20E-05
173,bowling,-0.000135348,2.90E-05
174,classics,-0.000134943,-4.32E-05
175,suspect,-0.00013491,3.17E-05
176,worldwide,-0.000134479,-2.87E-05
177,333,-0.000134364,-5.30E-06
178,norris,-0.00013423,-2.08E-05
179,screams,-0.000134137,-5.04E-05
180,attraction,-0.0001341,-6.31E-05
181,overwhelming,-0.000133907,-2.15E-05
182,muse,-0.000133207,-1.46E-05
183,heights,-0.000133156,-1.09E-05
184,fellowship,-0.000132972,-3.73E-05
185,exceptional,-0.000132872,-7.03E-06
186,rents,-0.000132291,-1.33E-05
187,intelligent,-0.000131812,1.66E-05
188,attached,-0.000131565,-8.54E-06
189,fitness,-0.000131345,-2.17E-05
190,sells,-0.000131286,3.78E-05
191,goose,-0.000131061,-5.01E-05
192,diana,-0.000130967,-3.86E-05
193,serena,-0.000130492,-3.25E-05
194,celtic,-0.000130204,-6.51E-05
195,stud,-0.000130002,-5.38E-05
196,cullen,-0.000129901,-5.46E-05
197,touchdown,-0.000129814,-1.82E-05
198,verified,-0.000129713,-1.56E-05
199,flute,-0.000128705,-2.22E-05
200,spaghetti,-0.000128688,-9.15E-06
201,overwhelmed,-0.000128525,-4.03E-05
202,bucket,-0.000128523,-4.28E-07
203,helmet,-0.000128465,-8.38E-06
204,vision,-0.000128379,-4.82E-05
205,drowning,-0.000128043,-2.45E-06
206,harlem,-0.000127993,-6.68E-06
207,nipples,-0.000127496,2.42E-06
208,stood,-0.000127403,-2.83E-06
209,consisted,-0.0001274,-1.50E-05
210,49ers,-0.000127151,-7.86E-06
211,nurses,-0.000126836,-5.20E-05
212,competing,-0.000126616,5.18E-06
213,moses,-0.000126051,-1.75E-05
214,skinned,-0.000126001,-3.22E-05
215,principal,-0.000125979,-5.26E-06
216,retire,-0.000125876,1.14E-05
217,butterfly,-0.000125448,2.90E-06
218,seen,-0.000125438,-2.94E-05
219,plaid,-0.00012512,-5.79E-06
220,batch,-0.000124939,1.15E-05
221,giggling,-0.000124758,-1.54E-05
222,hudson,-0.000124526,4.02E-05
223,capital,-0.000123885,-7.32E-06
224,wears,-0.000123624,5.14E-06
225,chopped,-0.000123376,-2.11E-05
226,possession,-0.000123122,-6.06E-05
227,vest,-0.000123057,-2.39E-05
228,derek,-0.000123042,-1.22E-05
229,jays,-0.000122964,-8.24E-05
230,writers,-0.000122921,9.38E-06
231,analysis,-0.000122882,-3.00E-05
232,lounge,-0.000122834,1.37E-06
233,andrew,-0.000122665,-1.24E-05
234,cereal,-0.000122638,-1.44E-05
235,draws,-0.000122424,-2.60E-06
236,jumps,-0.000122093,2.43E-05
237,twelve,-0.000121875,5.48E-05
238,dime,-0.000121604,8.85E-06
239,xbox,-0.000121465,-1.36E-05
240,brent,-0.000121351,-2.58E-06
241,fx,-0.000121071,1.29E-05
242,pine,-0.000120735,-1.46E-05
243,darkest,-0.000120695,-2.51E-05
244,labour,-0.000120477,-1.70E-06
245,otherwise,-0.000120279,1.50E-05
246,produce,-0.000120046,-7.96E-05
247,larger,-0.000119946,-3.10E-05
248,quotes,-0.00011959,-1.89E-05
249,jennifer,-0.000119443,-6.02E-05
250,resume,-0.00011941,-5.35E-05
251,stitch,-0.000118767,4.13E-05
252,exhibition,-0.000118692,3.05E-05
253,placed,-0.000118374,-7.97E-06
254,completing,-0.000117913,1.12E-05
255,staring,-0.00011708,-2.47E-05
256,exit,-0.000116974,1.24E-05
257,mentor,-0.000116927,1.25E-05
258,pleasant,-0.000116705,-4.83E-07
259,keeps,-0.000116401,-1.89E-05
260,lc,-0.000116341,4.80E-06
261,notices,-0.000116155,8.17E-05
262,races,-0.000115903,-1.44E-05
263,houston,-0.000115882,3.51E-06
264,distraction,-0.000115666,8.57E-06
265,stunning,-0.000115618,-6.00E-05
266,biscuits,-0.000115499,-1.21E-06
267,podcast,-0.000115267,-4.57E-06
268,dashboard,-0.000115008,-3.76E-05
269,fewer,-0.000114985,6.75E-07
270,prayed,-0.000114867,-6.54E-05
271,routine,-0.000114847,4.65E-05
272,brock,-0.000114826,-1.79E-05
273,91,-0.000114642,-6.88E-05
274,juicy,-0.00011458,-9.23E-06
275,abc,-0.00011451,-2.82E-05
276,midst,-0.000114317,-3.57E-05
277,usc,-0.000114278,2.17E-05
278,himself,-0.000114014,-2.01E-05
279,beautifully,-0.000113769,-5.96E-05
280,robbie,-0.000113529,-1.29E-05
281,baylor,-0.000113445,-8.43E-06
282,1500,-0.000113366,-2.00E-05
283,calvin,-0.00011325,-6.87E-05
284,seminar,-0.000113162,-3.55E-06
285,dummy,-0.000113074,3.99E-05
286,swell,-0.000112941,3.37E-05
287,chandler,-0.000112547,1.01E-05
288,phillips,-0.00011253,-1.01E-05
289,growling,-0.000112205,-2.32E-05
290,inspiring,-0.000111936,-3.06E-05
291,laughed,-0.000111884,1.83E-05
292,105,-0.000111842,6.31E-06
293,extreme,-0.000111691,-4.02E-05
294,rice,-0.000111656,-7.37E-06
295,inspirational,-0.000111577,-1.06E-05
296,reckless,-0.000111444,2.87E-05
297,stare,-0.000111215,-3.70E-05
298,rack,-0.000110869,-1.29E-05
299,gordon,-0.000110808,-1.19E-05
300,champ,-0.000110652,-9.04E-07
301,chatting,-0.000110604,2.02E-05
302,opposing,-0.00011057,-2.96E-05
303,discussion,-0.00010957,-1.39E-05
304,tumble,-0.000109376,-2.17E-05
305,waving,-0.000109183,-3.80E-05
306,nearby,-0.000109172,-1.30E-05
307,banana,-0.0001085,-4.67E-08
308,strategy,-0.000108357,3.93E-06
309,dancers,-0.000108353,-6.24E-05
310,stripping,-0.000108292,2.95E-05
311,crawford,-0.000107914,5.39E-06
312,devoted,-0.000107911,-2.30E-05
313,follower,-0.000107879,-3.23E-06
314,climate,-0.000107865,-4.07E-05
315,timothy,-0.000107779,-1.30E-05
316,russell,-0.000107622,-1.98E-06
317,scented,-0.000107569,1.85E-05
318,occupy,-0.000107541,-3.52E-05
319,casually,-0.000107054,-2.11E-05
320,bobby,-0.000107023,-9.43E-06
321,myth,-0.000107001,1.37E-05
322,guidance,-0.00010693,-1.65E-05
323,intro,-0.000106886,-4.16E-05
324,bore,-0.000106771,-1.45E-05
325,melody,-0.000106498,6.08E-06
326,holmes,-0.000106457,2.78E-05
327,florence,-0.000106449,-1.62E-05
328,offence,-0.000106076,2.59E-06
329,cooks,-0.000105967,6.65E-06
330,stripped,-0.000105731,7.96E-05
331,greece,-0.00010571,-3.42E-05
332,advertisements,-0.000105618,-1.86E-05
333,reminding,-0.000105594,2.06E-05
334,factor,-0.000105445,-1.38E-05
335,cleavage,-0.000105427,-1.52E-05
336,rubbing,-0.000104616,-3.49E-06
337,such,-0.000104603,-2.24E-05
338,lately,-0.00010398,-2.65E-06
339,bachelor,-0.00010396,1.41E-05
340,arc,-0.000103845,-7.17E-05
341,sixth,-0.000103709,-1.02E-05
342,nate,-0.000103617,5.22E-06
343,demi,-0.000103598,-2.35E-05
344,provided,-0.000103531,4.76E-05
345,revolution,-0.000103244,9.47E-06
346,itv,-0.00010317,2.12E-05
347,translate,-0.000102717,-1.64E-05
348,runner,-0.000102704,-4.65E-06
349,stroking,-0.000102659,1.64E-05
350,memo,-0.000102541,-8.18E-06
351,supper,-0.000102449,2.68E-05
352,kanye,-0.000102398,2.59E-05
353,inspired,-0.000102205,-3.56E-05
354,skills,-0.000102177,-9.16E-06
355,smelled,-0.000102131,-4.36E-06
356,require,-0.000102115,7.25E-07
357,worlds,-0.000101891,-2.78E-05
358,sucker,-0.000101712,-3.49E-06
359,gaming,-0.000101606,-3.88E-05
360,solar,-0.000101527,2.93E-05
361,nova,-0.000101436,-3.91E-05
362,flicking,-0.000101434,1.06E-05
363,occupying,-0.000101254,2.12E-05
364,strawberry,-0.000101235,-1.43E-05
365,underneath,-0.00010103,-3.21E-05
366,skipped,-0.000100991,-2.62E-05
367,pope,-0.000100985,-3.02E-05
368,jesus,-0.000100966,-2.83E-05
369,jade,-0.000100928,2.04E-06
370,florida,-0.000100884,-1.46E-05
371,motion,-0.000100873,-9.60E-06
372,illegal,-0.000100825,2.09E-05
373,creed,-0.000100796,-4.26E-05
374,luckily,-0.000100714,6.55E-06
375,panda,-0.000100307,-2.92E-05
376,buddies,-0.000100171,-7.04E-06
377,views,-9.97E-05,5.32E-05
378,strongest,-9.96E-05,-3.25E-05
379,aliens,-9.96E-05,-9.59E-07
380,resist,-9.95E-05,-9.61E-06
381,lamar,-9.94E-05,-1.79E-05
382,pp,-9.94E-05,-1.46E-05
383,kissed,-9.92E-05,-6.98E-05
384,cuba,-9.92E-05,-3.76E-05
385,curtain,-9.92E-05,-2.93E-05
386,gorgeous,-9.90E-05,-1.63E-05
387,stretch,-9.90E-05,-1.64E-05
388,gestures,-9.87E-05,-4.10E-05
389,republic,-9.86E-05,-5.35E-05
390,melanie,-9.85E-05,7.07E-06
391,tables,-9.84E-05,-2.93E-05
392,credits,-9.82E-05,7.43E-06
393,paints,-9.80E-05,5.36E-05
394,somewhat,-9.78E-05,-4.76E-06
395,bayern,-9.78E-05,-3.58E-05
396,sorting,-9.76E-05,-5.15E-06
397,mount,-9.76E-05,4.92E-05
398,harden,-9.76E-05,-8.91E-06
399,colored,-9.76E-05,3.64E-05
400,prevents,-9.74E-05,-2.02E-05
401,snacks,-9.74E-05,-3.18E-06
402,christian,-9.74E-05,-2.37E-05
403,glimpse,-9.73E-05,-3.37E-05
404,delivering,-9.71E-05,7.78E-06
405,thug,-9.70E-05,-3.78E-05
406,cod,-9.70E-05,2.26E-05
407,blessed,-9.69E-05,-3.05E-05
408,chin,-9.69E-05,-1.93E-05
409,wikipedia,-9.68E-05,-3.15E-05
410,cw,-9.67E-05,4.62E-06
411,noticing,-9.67E-05,-3.06E-05
412,dynamo,-9.66E-05,-6.75E-05
413,bow,-9.62E-05,5.11E-06
414,theaters,-9.62E-05,-5.69E-05
415,cried,-9.61E-05,-3.30E-05
416,skate,-9.59E-05,-8.11E-06
417,provides,-9.58E-05,-1.25E-05
418,irrelevant,-9.57E-05,-1.76E-05
419,electronic,-9.55E-05,-2.58E-05
420,dodge,-9.54E-05,2.11E-06
421,transplant,-9.54E-05,-8.13E-05
422,predicted,-9.53E-05,-3.93E-05
423,trained,-9.51E-05,3.47E-06
424,birmingham,-9.49E-05,-7.70E-06
425,dried,-9.49E-05,-4.01E-05
426,tumbling,-9.48E-05,-5.55E-05
427,consistent,-9.41E-05,-7.20E-05
428,uber,-9.41E-05,1.12E-05
429,mountains,-9.41E-05,-4.28E-05
430,surfer,-9.37E-05,2.26E-05
431,infinitely,-9.37E-05,-4.18E-05
432,hugging,-9.36E-05,-2.78E-05
433,greatest,-9.36E-05,-2.11E-05
434,pace,-9.35E-05,-2.32E-05
435,appears,-9.33E-05,-3.39E-05
436,albums,-9.32E-05,-1.88E-05
437,featuring,-9.28E-05,-1.97E-05
438,carol,-9.23E-05,-2.11E-05
439,3000,-9.22E-05,-3.65E-05
440,total,-9.20E-05,-4.84E-06
441,resign,-9.19E-05,-3.80E-05
442,fk,-9.19E-05,-4.27E-05
443,circles,-9.18E-05,-1.11E-05
444,doug,-9.16E-05,-5.41E-05
445,wise,-9.11E-05,1.13E-06
446,lime,-9.09E-05,5.45E-07
447,penny,-9.09E-05,5.11E-06
448,interact,-9.08E-05,-4.54E-05
449,frog,-9.08E-05,-9.25E-06
450,heaven,-9.07E-05,-2.15E-05
451,cent,-9.07E-05,-2.98E-05
452,netflix,-9.06E-05,-1.30E-05
453,nicely,-9.04E-05,1.29E-05
454,plays,-9.03E-05,-1.91E-05
455,myers,-9.01E-05,-4.33E-07
456,lulu,-9.00E-05,-1.54E-05
457,trafford,-9.00E-05,-2.28E-05
458,rabbit,-9.00E-05,-6.93E-06
459,hailey,-9.00E-05,-4.97E-06
460,goodness,-8.98E-05,-2.98E-05
461,straighten,-8.96E-05,-1.27E-05
462,impact,-8.96E-05,-4.19E-06
463,fiscal,-8.94E-05,-1.51E-05
464,simpson,-8.94E-05,-2.19E-05
465,knitting,-8.91E-05,-6.08E-05
466,shea,-8.91E-05,-1.44E-05
467,stain,-8.90E-05,-2.99E-05
468,gospel,-8.90E-05,-2.76E-05
469,peyton,-8.89E-05,-4.65E-05
470,vt,-8.88E-05,-5.56E-05
471,dome,-8.88E-05,-1.65E-05
472,rays,-8.87E-05,-2.18E-05
473,chapel,-8.87E-05,-2.59E-05
474,worker,-8.86E-05,-1.16E-05
475,outline,-8.82E-05,-2.76E-05
476,memorable,-8.81E-05,-7.59E-05
477,blown,-8.80E-05,-2.55E-06
478,shots,-8.80E-05,2.56E-05
479,scenes,-8.79E-05,2.08E-05
480,scrambled,-8.78E-05,-8.94E-06
481,cheering,-8.78E-05,-5.19E-05
482,100,-8.78E-05,-7.33E-06
483,ethics,-8.77E-05,-4.40E-05
484,poland,-8.74E-05,-3.92E-05
485,passed,-8.72E-05,-1.19E-05
486,addicted,-8.72E-05,-2.79E-05
487,ky,-8.71E-05,-6.24E-06
488,deals,-8.70E-05,1.53E-06
489,turtle,-8.70E-05,-2.09E-05
490,yelled,-8.67E-05,-4.35E-05
491,recital,-8.65E-05,-3.00E-05
492,alike,-8.64E-05,-1.30E-05
493,keyboard,-8.64E-05,-1.77E-05
494,skater,-8.60E-05,-1.47E-05
495,sentences,-8.59E-05,-9.52E-09
496,hence,-8.59E-05,-1.15E-05
497,helps,-8.59E-05,-1.78E-05
498,saturdays,-8.59E-05,-2.37E-05
499,concrete,-8.59E-05,1.67E-05
500,movement,-8.58E-05,-9.68E-06
501,facial,-8.58E-05,-1.15E-05
502,coloring,-8.58E-05,-3.37E-06
503,scar,-8.57E-05,-9.45E-06
504,dustin,-8.56E-05,2.32E-05
505,salad,-8.56E-05,6.27E-06
506,thankful,-8.55E-05,-2.23E-05
507,progressive,-8.53E-05,-1.51E-06
508,rep,-8.52E-05,-1.02E-05
509,curtis,-8.52E-05,2.43E-05
510,accent,-8.52E-05,-2.60E-05
511,returning,-8.51E-05,-9.31E-06
512,clears,-8.51E-05,-2.94E-05
513,attended,-8.50E-05,-1.78E-05
514,armour,-8.48E-05,-6.57E-06
515,mart,-8.47E-05,-2.27E-05
516,gt,-8.46E-05,2.77E-06
517,correction,-8.45E-05,-2.76E-05
518,simply,-8.42E-05,-1.28E-05
519,casual,-8.42E-05,1.50E-05
520,surreal,-8.42E-05,6.31E-06
521,supreme,-8.42E-05,-3.20E-05
522,magnificent,-8.41E-05,-1.94E-05
523,preschool,-8.40E-05,-3.44E-05
524,god,-8.39E-05,-2.31E-05
525,squat,-8.38E-05,-2.49E-05
526,substitute,-8.38E-05,-1.51E-05
527,bible,-8.37E-05,-2.48E-05
528,miranda,-8.37E-05,-3.35E-05
529,commons,-8.35E-05,1.32E-05
530,sip,-8.33E-05,-3.33E-05
531,stephen,-8.33E-05,-1.63E-05
532,sit,-8.33E-05,-1.35E-05
533,riley,-8.32E-05,-1.92E-05
534,hunter,-8.31E-05,-1.78E-05
535,revision,-8.31E-05,-3.32E-06
536,squirrels,-8.30E-05,-1.62E-05
537,editing,-8.30E-05,-1.58E-05
538,melted,-8.30E-05,-1.48E-05
539,theme,-8.28E-05,-8.77E-06
540,kobe,-8.28E-05,-2.66E-06
541,lucas,-8.28E-05,-4.73E-06
542,listing,-8.27E-05,2.95E-05
543,device,-8.27E-05,-3.62E-06
544,glow,-8.26E-05,-1.24E-05
545,swedish,-8.25E-05,-9.11E-06
546,pounds,-8.24E-05,-3.96E-05
547,notification,-8.24E-05,1.73E-05
548,scarf,-8.22E-05,-1.46E-05
549,anarchy,-8.22E-05,1.68E-05
550,verse,-8.21E-05,-2.17E-05
551,strictly,-8.18E-05,-1.39E-05
552,motorcycle,-8.17E-05,7.61E-07
553,scotland,-8.17E-05,5.95E-05
554,angus,-8.17E-05,-9.25E-05
555,relevant,-8.15E-05,-1.51E-05
556,pitch,-8.13E-05,-2.67E-05
557,parker,-8.12E-05,-1.62E-05
558,watched,-8.12E-05,-2.58E-05
559,aero,-8.11E-05,1.64E-05
560,caribbean,-8.11E-05,3.09E-05
561,contribute,-8.10E-05,-2.12E-05
562,anthem,-8.10E-05,-3.48E-05
563,accomplishment,-8.09E-05,2.20E-06
564,uncertainty,-8.09E-05,-3.59E-05
565,brows,-8.08E-05,-3.44E-05
566,stayed,-8.08E-05,-1.75E-05
567,source,-8.07E-05,-1.18E-05
568,deadly,-8.04E-05,1.62E-05
569,whatsoever,-8.02E-05,-3.58E-05
570,ruth,-8.02E-05,-2.32E-05
571,conversation,-8.01E-05,-4.92E-06
572,hp,-8.00E-05,7.58E-06
573,concentrate,-8.00E-05,-3.08E-06
574,detective,-7.98E-05,6.49E-05
575,bp,-7.98E-05,-7.79E-06
576,bikes,-7.98E-05,-2.99E-06
577,awkwardly,-7.96E-05,-1.28E-05
578,humming,-7.96E-05,-1.78E-05
579,lemon,-7.96E-05,-8.90E-06
580,cheered,-7.96E-05,-2.08E-05
581,seem,-7.95E-05,3.53E-06
582,gained,-7.95E-05,-1.86E-05
583,joel,-7.93E-05,3.05E-05
584,suits,-7.93E-05,-1.55E-05
585,loads,-7.93E-05,-1.35E-05
586,concern,-7.93E-05,-3.03E-06
587,laughing,-7.92E-05,1.99E-06
588,singles,-7.92E-05,-5.67E-05
589,jeremy,-7.92E-05,-1.47E-05
590,products,-7.91E-05,-1.71E-05
591,empire,-7.90E-05,-5.59E-05
592,dammit,-7.89E-05,-7.44E-06
593,achieved,-7.89E-05,-1.04E-05
594,banged,-7.89E-05,-1.82E-05
595,networks,-7.88E-05,-8.04E-06
596,silent,-7.88E-05,-1.92E-05
597,professors,-7.88E-05,1.10E-05
598,achieving,-7.86E-05,5.24E-06
599,stadium,-7.85E-05,-4.92E-05
600,whilst,-7.85E-05,-1.96E-05
601,styles,-7.84E-05,-8.59E-06
602,achievement,-7.83E-05,-3.21E-05
603,king,-7.83E-05,-1.78E-05
604,400,-7.83E-05,4.68E-05
605,geo,-7.82E-05,-2.58E-05
606,maggie,-7.80E-05,-1.45E-06
607,200,-7.79E-05,-1.17E-05
608,saints,-7.79E-05,-8.69E-06
609,costa,-7.78E-05,-5.17E-05
610,bryan,-7.77E-05,-8.25E-06
611,yesterday,-7.75E-05,-4.26E-05
612,tyler,-7.74E-05,1.27E-05
613,ants,-7.73E-05,-2.88E-05
614,ellen,-7.71E-05,-2.87E-05
615,dreaming,-7.71E-05,-1.30E-05
616,mighty,-7.70E-05,2.86E-06
617,baffled,-7.70E-05,3.00E-05
618,distinguish,-7.70E-05,2.17E-07
619,drawing,-7.67E-05,-4.49E-05
620,shouldn,-7.67E-05,-2.70E-05
621,inspiration,-7.67E-05,-2.29E-05
622,phantom,-7.67E-05,2.05E-05
623,spa,-7.65E-05,-2.13E-05
624,ict,-7.65E-05,7.57E-06
625,much,-7.64E-05,-1.78E-05
626,jordan,-7.62E-05,-2.39E-05
627,while,-7.62E-05,-1.06E-05
628,forbidden,-7.62E-05,-1.06E-05
629,enjoying,-7.61E-05,-4.74E-06
630,sanchez,-7.61E-05,3.61E-05
631,blues,-7.59E-05,-3.62E-05
632,bathing,-7.58E-05,-4.62E-05
633,movements,-7.58E-05,-5.81E-06
634,passing,-7.57E-05,-1.61E-05
635,sat,-7.57E-05,-1.44E-05
636,points,-7.56E-05,-1.76E-05
637,muscles,-7.56E-05,-7.56E-06
638,relieve,-7.54E-05,7.44E-06
639,ability,-7.54E-05,-1.82E-05
640,lbs,-7.53E-05,-1.48E-05
641,arctic,-7.53E-05,2.10E-05
642,locking,-7.51E-05,-2.93E-05
643,criminal,-7.51E-05,-3.98E-06
644,breathing,-7.51E-05,-1.37E-05
645,studying,-7.50E-05,-4.05E-06
646,rider,-7.50E-05,-1.24E-05
647,homecoming,-7.49E-05,-4.42E-05
648,communications,-7.48E-05,-1.47E-05
649,ferguson,-7.48E-05,-1.99E-05
650,mile,-7.47E-05,-2.26E-05
651,awake,-7.47E-05,-2.68E-05
652,highest,-7.47E-05,-7.41E-06
653,highlight,-7.47E-05,-2.33E-05
654,below,-7.46E-05,-2.05E-05
655,thompson,-7.45E-05,-3.57E-05
656,controlling,-7.44E-05,-3.70E-05
657,bouncing,-7.44E-05,-2.60E-05
658,followed,-7.43E-05,-2.24E-05
659,glorious,-7.43E-05,-2.45E-05
660,uniforms,-7.42E-05,3.00E-05
661,moss,-7.41E-05,-5.70E-05
662,experienced,-7.41E-05,-3.39E-05
663,rr,-7.41E-05,-7.55E-06
664,loving,-7.41E-05,-3.02E-05
665,marketing,-7.41E-05,-2.48E-05
666,tribute,-7.39E-05,-3.01E-06
667,preaching,-7.39E-05,-4.89E-05
668,directly,-7.38E-05,-2.16E-05
669,tutor,-7.37E-05,-2.27E-05
