Word,Value,Freq,Method,Label
disorganized,-35.475001198061854,multi,SVM,neg
dissapointing,-35.51168492045523,multi,SVM,neg
worthless,-35.56694763982153,multi,SVM,neg
cancelled,-35.62006890323926,multi,SVM,neg
scammed,-35.66590639784389,multi,SVM,neg
overpriced,-35.750671259782884,multi,SVM,neg
unsatisfactory,-35.76448283339741,multi,SVM,neg
complained,-36.06225635713167,multi,SVM,neg
deplorable,-36.159431576323534,multi,SVM,neg
mealy,-36.205903867962455,multi,SVM,neg
miserably,-36.28214039527016,multi,SVM,neg
repulsive,-36.29545584616401,multi,SVM,neg
appalling,-36.33393938716343,multi,SVM,neg
wasting,-36.467641857151406,multi,SVM,neg
abysmal,-36.52773414445298,multi,SVM,neg
unsafe,-36.64042212808603,multi,SVM,neg
discolored,-36.71151591611828,multi,SVM,neg
underdone,-36.89657524488632,multi,SVM,neg
insulted,-36.94158792391795,multi,SVM,neg
uneaten,-37.156522278212655,multi,SVM,neg
grainy,-37.194961800874864,multi,SVM,neg
pitiful,-37.35457331267372,multi,SVM,neg
subpar,-37.502620335867775,multi,SVM,neg
rude,-37.56908298479956,multi,SVM,neg
clumpy,-37.70837419258139,multi,SVM,neg
aweful,-37.7675910262636,multi,SVM,neg
disrespected,-38.43917329294522,multi,SVM,neg
insensitive,-38.50007114049125,multi,SVM,neg
bland,-38.99255156455861,multi,SVM,neg
pathetic,-39.60149874765555,multi,SVM,neg
shoddy,-40.05811812482245,multi,SVM,neg
ripoff,-40.35129061693634,multi,SVM,neg
disgusted,-40.374880530861205,multi,SVM,neg
moldy,-40.47748157778335,multi,SVM,neg
inexcusable,-40.49048224658625,multi,SVM,neg
uncaring,-40.70325239118311,multi,SVM,neg
disjointed,-41.013530575418805,multi,SVM,neg
uninspired,-41.02854883378858,multi,SVM,neg
wasteful,-41.31448620839149,multi,SVM,neg
uninspiring,-41.43460416005761,multi,SVM,neg
apologizes,-41.46316223767519,multi,SVM,neg
insulting,-41.58771204465658,multi,SVM,neg
disrespectful,-42.09645323552299,multi,SVM,neg
disgusting,-43.16870605125504,multi,SVM,neg
unacceptable,-43.23960786021688,multi,SVM,neg
flavourless,-43.388733563801416,multi,SVM,neg
degrading,-43.45116824969608,multi,SVM,neg
tacky,-43.69394875282708,multi,SVM,neg
lifeless,-44.07182774945628,multi,SVM,neg
overcooked,-45.46424204220026,multi,SVM,neg
substandard,-45.81316316680257,multi,SVM,neg
underseasoned,-46.03991045282943,multi,SVM,neg
unprofessionalism,-46.420282861651366,multi,SVM,neg
degraded,-46.63539493129476,multi,SVM,neg
uneatable,-46.88373129928021,multi,SVM,neg
flavorless,-47.96575752146871,multi,SVM,neg
inedible,-48.87685120612837,multi,SVM,neg
unprofessional,-49.46051730591855,multi,SVM,neg
unappetizing,-49.813034104784215,multi,SVM,neg
unsanitary,-51.35408854894287,multi,SVM,neg
tasteless,-51.7801688653955,multi,SVM,neg
undercooked,-51.95158681310964,multi,SVM,neg
discusting,-52.602693653500495,multi,SVM,neg
unwelcoming,-54.921302327100825,multi,SVM,neg
undrinkable,-57.07459417941973,multi,SVM,neg
uninviting,-57.5443260589502,multi,SVM,neg
good.will,0.5520984530448914,one,LSTM,pos
confiável,0.5104089975357056,one,LSTM,pos
disappointed!live,0.4238656461238861,one,LSTM,pos
unparallelled,0.3240174949169159,one,LSTM,pos
hidey,0.2745087444782257,one,LSTM,pos
bonnes,0.2660963833332062,one,LSTM,pos
racquets,0.2649228274822235,one,LSTM,pos
excellend,0.2258023619651794,one,LSTM,pos
incredable,0.2149626761674881,one,LSTM,pos
greal,0.2086697071790695,one,LSTM,pos
gooooood,0.2065729349851608,one,LSTM,pos
goooooddd,0.1942379027605056,one,LSTM,pos
greast,0.1926289498805999,one,LSTM,pos
return.i,0.1895217448472976,one,LSTM,pos
withhold,0.167660191655159,one,LSTM,pos
unintimidating,0.1545014083385467,one,LSTM,pos
waderfull,0.1500453799962997,one,LSTM,pos
convicted,0.148618072271347,one,LSTM,pos
bugers,0.1466948837041854,one,LSTM,pos
give5,0.1455020755529403,one,LSTM,pos
f*ing,0.1442676931619644,one,LSTM,pos
smoq,0.1371421366930008,one,LSTM,pos
accomdating,0.1367306262254715,one,LSTM,pos
leckere,0.1365914791822433,one,LSTM,pos
buen,0.136544644832611,one,LSTM,pos
coad,0.134678453207016,one,LSTM,pos
yooooomy,0.1328354030847549,one,LSTM,pos
nicee,0.1297787427902221,one,LSTM,pos
wowzer,0.1263811141252517,one,LSTM,pos
reasonablly,0.1238050684332847,one,LSTM,pos
afforable,0.123599074780941,one,LSTM,pos
helio,0.1226220875978469,one,LSTM,pos
tastety,0.1219020262360572,one,LSTM,pos
feu,0.1218631044030189,one,LSTM,pos
flavorfully,0.1203957647085189,one,LSTM,pos
isheep,0.117900900542736,one,LSTM,pos
pessoal,0.1163294985890388,one,LSTM,pos
quant,0.1134646907448768,one,LSTM,pos
spaß,0.1105125024914741,one,LSTM,pos
neighborly,0.1094733998179435,one,LSTM,pos
impresed,0.1081803068518638,one,LSTM,pos
meticulus,0.1034925207495689,one,LSTM,pos
accommodative,0.0987309962511062,one,LSTM,pos
supah,0.0954969227313995,one,LSTM,pos
reigned,0.09490916877985,one,LSTM,pos
friendly​,0.0920238941907882,one,LSTM,pos
waitng,0.0915357768535614,one,LSTM,pos
acommodating,0.0885528400540351,one,LSTM,pos
frühstück,0.0877215880900621,one,LSTM,pos
soif,0.0854197591543197,one,LSTM,pos
onolicious,0.0844786390662193,one,LSTM,pos
nice&trendy,0.0803404152393341,one,LSTM,pos
pouty,0.0772150307893753,one,LSTM,pos
abwechslung,0.076174259185791,one,LSTM,pos
nachoooo,0.0749065428972244,one,LSTM,pos
yacht,0.0748057514429092,one,LSTM,pos
go!,0.0743793174624443,one,LSTM,pos
fraunshhhh,0.069782368838787,one,LSTM,pos
excelled,0.0692074224352836,one,LSTM,pos
tommys,0.0664528459310531,one,LSTM,pos
proffesional,0.0663586109876632,one,LSTM,pos
génial,0.066085085272789,one,LSTM,pos
wakens,0.0649471282958984,one,LSTM,pos
phenomenal-,0.0647172331809997,one,LSTM,pos
offbeat,0.0637902319431305,one,LSTM,pos
unforseen,0.0626203343272209,one,LSTM,pos
refreshing-,0.0622998550534248,one,LSTM,pos
fantastischen,0.0589955523610115,one,LSTM,pos
simply-,0.0586941465735435,one,LSTM,pos
theee,0.0582912936806678,one,LSTM,pos
idyllic,0.0580787099897861,one,LSTM,pos
unconvensional,0.0576140321791172,one,LSTM,pos
eyelid,0.0570508651435375,one,LSTM,pos
geeking,0.0567454993724823,one,LSTM,pos
unwavering,0.0564680770039558,one,LSTM,pos
ayya,0.056317962706089,one,LSTM,pos
homerun,0.0558353923261165,one,LSTM,pos
squealed,0.0549631901085376,one,LSTM,pos
hippest,0.0547524467110633,one,LSTM,pos
amerikanischen,0.0544126853346824,one,LSTM,pos
passée,0.05409637093544,one,LSTM,pos
kewl,0.0534118488430976,one,LSTM,pos
fricken,0.0532955341041088,one,LSTM,pos
advisement,0.0513005156535655,one,LSTM,pos
impactful,0.0511280223727226,one,LSTM,pos
deelish,0.0501169487833976,one,LSTM,pos
inlove,0.0494319349527359,one,LSTM,pos
neurotic,0.0493840426206588,one,LSTM,pos
satified,0.0491038337349891,one,LSTM,pos
wna,0.0481784306466579,one,LSTM,pos
shutout,0.0474592894315719,one,LSTM,pos
maureen,0.046592466533184,one,LSTM,pos
satisfait,0.0463396497070789,one,LSTM,pos
schönen,0.0460643209517002,one,LSTM,pos
always.never,0.0457693450152874,one,LSTM,pos
aime,0.0456193387508392,one,LSTM,pos
banans,0.0453659407794475,one,LSTM,pos
leeeoooonnn,0.0443704053759574,one,LSTM,pos
crept,0.044036578387022,one,LSTM,pos
fais,0.0431025102734565,one,LSTM,pos
hoodrat,-0.0451249405741691,one,LSTM,neg
zeroes,-0.0451285652816295,one,LSTM,neg
disappointement,-0.045285664498806,one,LSTM,neg
vwry,-0.0466238148510456,one,LSTM,neg
creat,-0.047446459531784,one,LSTM,neg
gegenteil,-0.0476003028452396,one,LSTM,neg
affreux,-0.0478042289614677,one,LSTM,neg
terribe,-0.0481871888041496,one,LSTM,neg
reataurant,-0.0482511334121227,one,LSTM,neg
existentialism,-0.0488774329423904,one,LSTM,neg
heruntergekommene,-0.0490345694124698,one,LSTM,neg
umeshiso,-0.04905416816473,one,LSTM,neg
inordinate,-0.0494746938347816,one,LSTM,neg
tasteless.patty,-0.0498179346323013,one,LSTM,neg
mannish,-0.0502302721142768,one,LSTM,neg
goûtait,-0.0511048063635826,one,LSTM,neg
enraged,-0.0518243983387947,one,LSTM,neg
attentitive,-0.0521270520985126,one,LSTM,neg
trippy,-0.0522384755313396,one,LSTM,neg
unhealthy-,-0.0525772310793399,one,LSTM,neg
milf,-0.052640676498413,one,LSTM,neg
underestimating,-0.0527592711150646,one,LSTM,neg
dissatisfying,-0.0531837902963161,one,LSTM,neg
unnerving,-0.0532374083995819,one,LSTM,neg
irredeemably,-0.0533263050019741,one,LSTM,neg
hasty,-0.0543501675128936,one,LSTM,neg
emblematic,-0.054549153894186,one,LSTM,neg
racists,-0.0548055171966552,one,LSTM,neg
banger,-0.0562252849340438,one,LSTM,neg
incompetently,-0.056744921952486,one,LSTM,neg
mediocore,-0.0595560260117054,one,LSTM,neg
unnerved,-0.0627975836396217,one,LSTM,neg
unnaturally,-0.06404909491539,one,LSTM,neg
waterlogged,-0.0659108981490135,one,LSTM,neg
gator,-0.0662655234336853,one,LSTM,neg
écran,-0.0672716125845909,one,LSTM,neg
americanised,-0.0675018057227134,one,LSTM,neg
gimmie,-0.068677082657814,one,LSTM,neg
austere,-0.0702922344207763,one,LSTM,neg
vegis,-0.0703734084963798,one,LSTM,neg
overrrrrrpriced,-0.0727452039718627,one,LSTM,neg
unexperienced,-0.0742689371109008,one,LSTM,neg
mauvais,-0.0744123901240527,one,LSTM,neg
ovarated,-0.0749116241931915,one,LSTM,neg
oweful,-0.076477475464344,one,LSTM,neg
watchout,-0.0783526748418808,one,LSTM,neg
acceptably,-0.0787883251905441,one,LSTM,neg
sloppiest,-0.0801533460617065,one,LSTM,neg
edible.i,-0.0803055465221405,one,LSTM,neg
uncompetitive,-0.0825241580605506,one,LSTM,neg
looki-,-0.0829008147120475,one,LSTM,neg
hkd,-0.0830063372850418,one,LSTM,neg
overcoked,-0.0852975249290466,one,LSTM,neg
lok,-0.0858612358570098,one,LSTM,neg
moyenne,-0.0867663770914077,one,LSTM,neg
disappointed:/,-0.0892175137996673,one,LSTM,neg
pitifully,-0.0912271738052368,one,LSTM,neg
plaasent,-0.0915752723813057,one,LSTM,neg
nachts,-0.0924811661243438,one,LSTM,neg
disappoonting,-0.093548759818077,one,LSTM,neg
plesant,-0.0944668427109718,one,LSTM,neg
diahrrea,-0.0946831479668617,one,LSTM,neg
flavourable,-0.0947182029485702,one,LSTM,neg
impulsive,-0.09837157279253,one,LSTM,neg
correcte,-0.0992060601711273,one,LSTM,neg
crappier,-0.1013040021061897,one,LSTM,neg
boorish,-0.1066438257694244,one,LSTM,neg
mehh,-0.1066759675741195,one,LSTM,neg
gobsmacked,-0.109841488301754,one,LSTM,neg
emporte,-0.1178435608744621,one,LSTM,neg
anchoviey,-0.1182924285531044,one,LSTM,neg
prospects,-0.1198240518569946,one,LSTM,neg
slow-,-0.1212102845311164,one,LSTM,neg
pauvre,-0.1239494830369949,one,LSTM,neg
overslept,-0.1263358145952224,one,LSTM,neg
likable,-0.1272628158330917,one,LSTM,neg
worstest,-0.1310578286647796,one,LSTM,neg
grunchy,-0.1359842419624328,one,LSTM,neg
confused-,-0.1365404576063156,one,LSTM,neg
extrememly,-0.1390586197376251,one,LSTM,neg
dynacare,-0.1481729596853256,one,LSTM,neg
demandait,-0.1497920304536819,one,LSTM,neg
complètement,-0.1519181281328201,one,LSTM,neg
igrnore,-0.1521699279546737,one,LSTM,neg
upscaled,-0.1547701954841613,one,LSTM,neg
verrrrry,-0.1590354442596435,one,LSTM,neg
disguising,-0.1638187766075134,one,LSTM,neg
unadvertised,-0.1670391857624054,one,LSTM,neg
spooky,-0.1737662553787231,one,LSTM,neg
uninventive,-0.181875005364418,one,LSTM,neg
disapponied,-0.1991177797317505,one,LSTM,neg
discourteous,-0.2392820864915847,one,LSTM,neg
smellz,-0.2686635255813598,one,LSTM,neg
medicre,-0.2721412777900696,one,LSTM,neg
skimps,-0.2779268026351928,one,LSTM,neg
disfunctional,-0.2815052568912506,one,LSTM,neg
booooo,-0.4084106683731079,one,LSTM,neg
unconsistent,-0.459442526102066,one,LSTM,neg
slooooow,-0.4823623895645141,one,LSTM,neg
awefull,-0.7452130913734436,one,LSTM,neg
saver,0.1528902488450209,multi,LSTM,pos
awsome,0.1417295586628218,multi,LSTM,pos
awesome,0.1259586488404604,multi,LSTM,pos
delish,0.1246425783963965,multi,LSTM,pos
amazing,0.1240186238345186,multi,LSTM,pos
excellent,0.1216446842795596,multi,LSTM,pos
painless,0.1209461791845767,multi,LSTM,pos
superb,0.1193514965652,multi,LSTM,pos
knowledgeable,0.118815330959504,multi,LSTM,pos
phenomenal,0.1179171272299794,multi,LSTM,pos
gem,0.1173422075052104,multi,LSTM,pos
notch,0.1169781568836458,multi,LSTM,pos
outstanding,0.1140209628987145,multi,LSTM,pos
terrific,0.1130654039964275,multi,LSTM,pos
fantastic,0.1129791662986611,multi,LSTM,pos
bomb,0.1120319165619871,multi,LSTM,pos
talented,0.1117620320728747,multi,LSTM,pos
yummy,0.1082039421468512,multi,LSTM,pos
affordable,0.1078716525173168,multi,LSTM,pos
delicious,0.1076565046873285,multi,LSTM,pos
incredible,0.107586125220452,multi,LSTM,pos
endroit,0.1050062443440159,multi,LSTM,pos
fav,0.1034698675925313,multi,LSTM,pos
thorough,0.1021477333481677,multi,LSTM,pos
relaxed,0.1013199141208568,multi,LSTM,pos
reccomend,0.1003273972880793,multi,LSTM,pos
love,0.099247991279034,multi,LSTM,pos
pleased,0.0989014908080287,multi,LSTM,pos
exceptional,0.098257779439628,multi,LSTM,pos
reasonable,0.0968552534808626,multi,LSTM,pos
exquisite,0.0963413379022053,multi,LSTM,pos
informative,0.0963230872867323,multi,LSTM,pos
blessed,0.0959275088139942,multi,LSTM,pos
wonderful,0.0958338168216627,multi,LSTM,pos
yum,0.0940238646355517,multi,LSTM,pos
perfection,0.0940125327859375,multi,LSTM,pos
adorable,0.0937439679752948,multi,LSTM,pos
fabulous,0.0930624318972255,multi,LSTM,pos
cheers,0.0927437030426834,multi,LSTM,pos
tastiest,0.0923204656573943,multi,LSTM,pos
great,0.091939225936145,multi,LSTM,pos
friendly,0.0917912811405395,multi,LSTM,pos
best,0.0906012383461596,multi,LSTM,pos
perfect,0.0904365749737569,multi,LSTM,pos
pleasantly,0.0903627236697472,multi,LSTM,pos
belle,0.0901298098731786,multi,LSTM,pos
brilliant,0.0899922766379619,multi,LSTM,pos
delightful,0.0894777192813043,multi,LSTM,pos
immaculate,0.0892094408142535,multi,LSTM,pos
favourite,0.0886467469269004,multi,LSTM,pos
knowledgable,0.08808343584647,multi,LSTM,pos
addictive,0.0878829370356268,multi,LSTM,pos
adore,0.0877185953470567,multi,LSTM,pos
loved,0.086253482822243,multi,LSTM,pos
recommend,0.085692840254443,multi,LSTM,pos
efficiently,0.0843815217882308,multi,LSTM,pos
exemplary,0.0843557582726134,multi,LSTM,pos
realistic,0.0841560091952983,multi,LSTM,pos
grateful,0.0840841337409722,multi,LSTM,pos
impeccable,0.0839932647291929,multi,LSTM,pos
hooked,0.0827824474395518,multi,LSTM,pos
supportive,0.0824468173591109,multi,LSTM,pos
refreshing,0.0823981488051895,multi,LSTM,pos
respectful,0.0822477685247907,multi,LSTM,pos
spotless,0.0819668734249197,multi,LSTM,pos
delectable,0.0789922500074478,multi,LSTM,pos
magic,0.0787450255809698,multi,LSTM,pos
magnifique,0.0781721294236679,multi,LSTM,pos
efficient,0.0781095039147151,multi,LSTM,pos
divine,0.0780280692293308,multi,LSTM,pos
choix,0.0777011790445872,multi,LSTM,pos
unique,0.077162683828779,multi,LSTM,pos
ils,0.0768652216324375,multi,LSTM,pos
petit,0.0767996719376625,multi,LSTM,pos
trustworthy,0.0767888440747308,multi,LSTM,pos
favorite,0.0765649072331186,multi,LSTM,pos
delight,0.0764848777805181,multi,LSTM,pos
pleasure,0.0760819575611339,multi,LSTM,pos
personable,0.0759143591172023,multi,LSTM,pos
finest,0.0754059224855154,multi,LSTM,pos
unpretentious,0.0743380671586183,multi,LSTM,pos
sexy,0.074255753883864,multi,LSTM,pos
enjoyed,0.0739929682410925,multi,LSTM,pos
bon,0.0738363468799985,multi,LSTM,pos
nicest,0.0737663876692143,multi,LSTM,pos
courteous,0.0734749353411495,multi,LSTM,pos
glad,0.0729775692470223,multi,LSTM,pos
hilarious,0.0727067058162772,multi,LSTM,pos
cleanest,0.0723476486901442,multi,LSTM,pos
thankful,0.0717868513944874,multi,LSTM,pos
perfectly,0.0716204395904106,multi,LSTM,pos
beaucoup,0.0711848349310457,multi,LSTM,pos
coolest,0.0705595274921506,multi,LSTM,pos
inspired,0.070533626133767,multi,LSTM,pos
loves,0.0705331927232681,multi,LSTM,pos
casual,0.0701827864857926,multi,LSTM,pos
fun,0.06984912338229,multi,LSTM,pos
authentic,0.069490915150212,multi,LSTM,pos
genuine,0.0693132105167023,multi,LSTM,pos
friendliest,0.0688034736533434,multi,LSTM,pos
watered,-0.0780548357392828,multi,LSTM,neg
ignored,-0.0781236683282463,multi,LSTM,neg
weak,-0.0786636894742722,multi,LSTM,neg
ugh,-0.078728350401334,multi,LSTM,neg
unhelpful,-0.0790901335754564,multi,LSTM,neg
nonexistent,-0.0791073810153951,multi,LSTM,neg
scam,-0.079368170884266,multi,LSTM,neg
stupid,-0.0796939022240972,multi,LSTM,neg
lame,-0.0798440627557666,multi,LSTM,neg
inedible,-0.0799699911553608,multi,LSTM,neg
ruining,-0.080384344831109,multi,LSTM,neg
lacks,-0.0805405302315342,multi,LSTM,neg
aloof,-0.0808476959064137,multi,LSTM,neg
ripped,-0.0814062050004538,multi,LSTM,neg
won't,-0.0814412784529849,multi,LSTM,neg
garbage,-0.0816428200454421,multi,LSTM,neg
dissatisfied,-0.0820836346219515,multi,LSTM,neg
inferior,-0.0823748334146597,multi,LSTM,neg
worthless,-0.0823788883253222,multi,LSTM,neg
disgusted,-0.0826184262925955,multi,LSTM,neg
shady,-0.0827179307189698,multi,LSTM,neg
refused,-0.0829543468090846,multi,LSTM,neg
degraded,-0.0831532560288906,multi,LSTM,neg
underwhelming,-0.0834486126465102,multi,LSTM,neg
dismissive,-0.0836754729389213,multi,LSTM,neg
bland,-0.0837723257318542,multi,LSTM,neg
atrocious,-0.0838465920090675,multi,LSTM,neg
peeling,-0.0845968408149576,multi,LSTM,neg
tasteless,-0.0846216112402254,multi,LSTM,neg
yucky,-0.0846726066083647,multi,LSTM,neg
misleading,-0.0855233488837257,multi,LSTM,neg
shameful,-0.0864087300641196,multi,LSTM,neg
flavourless,-0.086553354980424,multi,LSTM,neg
lousy,-0.0868788752279495,multi,LSTM,neg
sucked,-0.0874433785044987,multi,LSTM,neg
joke,-0.0877593025376316,multi,LSTM,neg
worse,-0.088039412403707,multi,LSTM,neg
undercooked,-0.0883362580222629,multi,LSTM,neg
waste,-0.0884132847260129,multi,LSTM,neg
flavorless,-0.0886082475738865,multi,LSTM,neg
horribly,-0.0887606060886708,multi,LSTM,neg
rotten,-0.0891071684651251,multi,LSTM,neg
fail,-0.0891092268826799,multi,LSTM,neg
understaffed,-0.0900990955674877,multi,LSTM,neg
disappointing,-0.0905589827170772,multi,LSTM,neg
ridiculous,-0.0909047208047342,multi,LSTM,neg
underdone,-0.0909734673332423,multi,LSTM,neg
poorly,-0.0913492773882359,multi,LSTM,neg
dull,-0.0914995526445323,multi,LSTM,neg
mistreating,-0.0918962161988019,multi,LSTM,neg
shitty,-0.0919329548971011,multi,LSTM,neg
sucks,-0.0919791542124003,multi,LSTM,neg
impolite,-0.0920539994743497,multi,LSTM,neg
gross,-0.0922554800462268,multi,LSTM,neg
awful,-0.0923715002977609,multi,LSTM,neg
unsanitary,-0.0923798946790735,multi,LSTM,neg
skimped,-0.0931512086341778,multi,LSTM,neg
poor,-0.0937966884874865,multi,LSTM,neg
stinks,-0.0945015900457898,multi,LSTM,neg
incompetence,-0.0947461613955406,multi,LSTM,neg
meh,-0.0947560628374972,multi,LSTM,neg
blech,-0.0955457392459114,multi,LSTM,neg
cockroach,-0.0960091585841249,multi,LSTM,neg
rude,-0.0989833931945598,multi,LSTM,neg
overrated,-0.0991924885179373,multi,LSTM,neg
incompetent,-0.0996949458913354,multi,LSTM,neg
marginal,-0.0998888227500413,multi,LSTM,neg
yuk,-0.0999370366334915,multi,LSTM,neg
horrid,-0.1002891025004478,multi,LSTM,neg
dissapointed,-0.1007197634216056,multi,LSTM,neg
useless,-0.1007341522516475,multi,LSTM,neg
rip,-0.1015032471732411,multi,LSTM,neg
unprofessional,-0.1017594772039049,multi,LSTM,neg
overpriced,-0.1036641591047169,multi,LSTM,neg
bleh,-0.1047051601111888,multi,LSTM,neg
overcharged,-0.1047503412197772,multi,LSTM,neg
ripoff,-0.10526391734103,multi,LSTM,neg
starve,-0.1056059254322982,multi,LSTM,neg
filthy,-0.105771324307359,multi,LSTM,neg
saddest,-0.1073060873895883,multi,LSTM,neg
mediocre,-0.108444734224989,multi,LSTM,neg
unacceptable,-0.1085781280999071,multi,LSTM,neg
disgusting,-0.1086763990584474,multi,LSTM,neg
aweful,-0.1098831115523353,multi,LSTM,neg
beware,-0.1109251931641891,multi,LSTM,neg
moldy,-0.1116425961954519,multi,LSTM,neg
terrible,-0.1124134933232412,multi,LSTM,neg
discusting,-0.1137207876890897,multi,LSTM,neg
rudest,-0.1142987317289225,multi,LSTM,neg
inconsiderate,-0.1153629778217202,multi,LSTM,neg
unorganized,-0.1190151540070491,multi,LSTM,neg
subpar,-0.1205677385379031,multi,LSTM,neg
horrible,-0.1222041187775928,multi,LSTM,neg
pathetic,-0.1253649423740906,multi,LSTM,neg
substandard,-0.1266394097750124,multi,LSTM,neg
worst,-0.1272554723539624,multi,LSTM,neg
unimpressed,-0.1307827029377222,multi,LSTM,neg
poisoning,-0.1332445303659613,multi,LSTM,neg
wayyyyy,-0.1670782597619108,multi,LSTM,neg
slowest,-0.2181416300531381,multi,LSTM,neg
ombiance,0.0060202743007825,one,Uni,pos
orginally,0.0060202743007825,one,Uni,pos
offereing,0.0060202743007825,one,Uni,pos
cheerfulness,0.0060202743007825,one,Uni,pos
burger(blend,0.0060202743007825,one,Uni,pos
refurbish,0.0060202743007825,one,Uni,pos
amgus,0.0060202743007825,one,Uni,pos
dividing,0.0060202743007825,one,Uni,pos
arroz,0.0060202743007825,one,Uni,pos
electra,0.0060202743007825,one,Uni,pos
84.99,0.0060202743007825,one,Uni,pos
centerfield,0.0060202743007825,one,Uni,pos
monfongo,0.0060202743007825,one,Uni,pos
indiscretions,0.0060202743007825,one,Uni,pos
crushers,0.0060202743007825,one,Uni,pos
maidstr,0.0060202743007825,one,Uni,pos
forseeable,0.0060202743007825,one,Uni,pos
