word,score,word_count
specialties,-0.005710248572286219,5
commitment,-0.005710248572286219,5
body'd,0.003334785792879605,1
psoriasis,0.003334785792879605,1
gran,-0.0025565319252685488,1
marnier,-0.0025565319252685488,1
ritz,0.0048407051197136754,1
carlton,0.0048407051197136754,1
expedited,0.00898991489293015,1
4.25,-0.011904267096542754,7
sec's,-0.011904267096542754,7
dryed,-0.011904267096542754,7
pepermint,0.015469599833595566,1
"said,""it",-0.010682073698856888,2
comments.<br,-0.010682073698856888,2
lagering,0.0034116184141021223,1
baglets,-0.003930912090242297,1
/>kidding,-0.003930912090242297,1
loveable,-0.003930912090242297,1
grip,-0.0074428925110430555,4
heap,-0.007985460955630212,1
arthur,-0.0032212185498792676,1
performer,-0.0032212185498792676,1
7.87,-0.010630453405562245,2
wth,-0.010630453405562245,2
yeeeuuukkkkk,-0.010630453405562245,2
forgotten,-0.0070679315732074125,3
ricecakes,-0.004755585809083035,1
tight.<br,-0.011208654472478277,3
pickings,-0.0018269881131709553,1
slim.<br,-0.0018269881131709553,1
serrated,-0.003571538611560957,3
successfully.<br,-0.0018269881131709553,1
diligent,-0.0008669196164191816,2
withstood,0.00044624942289374304,1
blend(loose,-0.011809655121032847,1
tetley,-0.009647797408607503,3
distant,-0.00935437470094055,3
tied,-0.00790627888093392,2
sri,-0.011809655121032847,1
lanka,-0.011809655121032847,1
ceylon,-0.011809655121032847,1
sog,0.0022151534669683313,1
proccesed,0.0022151534669683313,1
these-,-0.007781513645180288,1
wolfing,-0.007781513645180288,1
tmi,-0.007781513645180288,1
grounds.<br,-0.011233496063117248,1
thermal,-0.011233496063117248,1
stinks.<br,-0.011233496063117248,1
straining,-0.011233496063117248,1
mulling,-0.0025386090164465714,1
seediness,-0.0025386090164465714,1
permanently,0.004439105729361472,2
stimulant,0.00904255394183565,1
/>drink,0.00904255394183565,1
now.she,0.001070867223594784,1
it.thank,0.001070867223594784,1
profitable,-0.0014975804756735063,1
unsweet,-0.0014975804756735063,1
"coffee,(12",-0.0014975804756735063,1
crafte,-0.0014975804756735063,1
economial,-0.0014975804756735063,1
make!<br,-0.0014975804756735063,1
/>enjoy!!<br,-0.0014975804756735063,1
3s,-0.004142025062434792,2
honestly.<br,-0.0048638687375569135,1
strike,-0.0048638687375569135,1
nom,-0.0048638687375569135,2
butters,-0.005725651568175939,4
cuter,-0.0073841236387185444,1
alps,-0.0002746234119210082,1
gruyere,-0.0002746234119210082,1
tblsp,-0.011725436000924672,8
pose,-0.011725436000924672,8
again:<br,-0.011725436000924672,8
competitively,-0.011725436000924672,8
principal,-0.01111519340329121,12
done.<br,-0.010306452657253733,10
/>*although,-0.011725436000924672,8
plaster,-0.011725436000924676,16
dressingnow,-3.3319574771060916e-05,1
mules,-3.3319574771060916e-05,1
mindy,-0.003282339298845424,1
since.<br,-0.003282339298845424,1
puckering,-0.003282339298845424,1
poetic?<br,-0.003282339298845424,1
batches.<br,-0.005236787632347841,2
course.<br,-0.003282339298845424,1
succeeded,-0.003282339298845424,1
them?<br,-0.003282339298845424,1
/>reviewed,-0.003282339298845424,1
dravis,-0.003282339298845424,1
/>millennium,-0.003282339298845424,1
babe,-0.003282339298845424,1
prophecy,-0.003282339298845424,1
simplicity,-0.0004333993610634934,1
condiments,-0.002496140869673885,1
hot(the,-0.002496140869673885,1
bulk.<br,-0.008335400763947594,1
discouraged,-0.004844929166192741,1
preschooler,-0.004844929166192741,1
"wave"".<br",-0.004756888484407682,1
teavana,-0.005317161062575906,4
utensils.<br,-0.004756888484407682,1
peels,-0.004756888484407682,1
cactus,-0.004756888484407682,1
mojito.<br,-0.004756888484407682,1
/>fruitmixes,-0.004756888484407682,1
objectionable,-0.004756888484407682,1
pyramids,-0.004756888484407682,1
mojito,-0.004756888484407682,1
vue,0.0032221398763552615,4
vor,0.0029056256322655826,1
group!<a,-0.012290495036771366,1
unscrupulous,-0.011966178769719893,9
cultures,-0.011966178769719893,9
collectors,-0.011966178769719893,9
shamelessly,-0.011966178769719893,9
wastes,-0.014248931214387995,5
crimson,-4.1139070211405246e-05,1
fellix,-4.1139070211405246e-05,1
halves,-0.0016150723636837937,2
dishes.<br,-4.1139070211405246e-05,1
"b000koum68"">pioneer",-0.0048423935784194325,1
2.75-ounce,-0.0048423935784194325,1
motel,-0.0048423935784194325,1
branson,-0.0048423935784194325,1
mo.<br,-0.0048423935784194325,1
toasty,-0.004022272367340823,1
outpost,-0.004022272367340823,2
responsibly,-0.004022272367340823,1
dollars.<br,-0.008241132984258001,1
guzzle,-0.014211170355477039,9
downed,-0.0018807834716911506,1
oriented,-0.0018807834716911506,1
opposition,-0.007542337591039541,4
understand(believe,-0.005204863389759945,1
customer?<br,-0.005204863389759945,1
neatly,-0.005204863389759945,1
gems!!<br,-0.005204863389759945,1
utilizing,-0.0004606298229312719,2
rite,0.0015873124664115797,1
covet,0.0015873124664115797,1
flavor-,0.005217484868577837,1
jura,0.005217484868577837,1
capresso,-0.000986875548636211,2
espresso-,0.005217484868577837,1
capuccinos,0.005217484868577837,1
comperable,0.005217484868577837,1
flavor/,0.005217484868577837,1
romans,-0.007256918990848741,1
greeks,-0.007556970902514877,2
molars.<br,-0.007256918990848741,1
figure.<br,-0.007256918990848741,1
breadbaker,-0.007256918990848741,1
apprentice,-0.007256918990848741,1
ameliorate,-0.007256918990848741,1
hemical,-0.008086696686974997,7
taste.extremely,-0.008086696686974997,7
gamey,-0.0005424424063433737,1
fussiness,-0.004670228012373627,2
10&13,0.0010387001895530072,1
souce,0.0010387001895530072,1
sweetarts,-0.0003304985540550357,2
downsides,-0.0003304985540550357,1
welll,0.004766152932231004,1
lucid,0.004766152932231004,2
focus,0.004766152932231004,1
108/60,-3.334106411784887e-05,1
sixties,-3.334106411784887e-05,1
monitoring,-0.002246124405531494,2
shoots,-3.334106411784887e-05,1
12lbs,-0.006345126431163711,1
sanitizing,-0.002999725813472954,1
calibrations,-0.002999725813472954,1
sharpie,-0.002999725813472954,1
3.36,-0.007650687992548533,6
winchester,0.00145007579238154,1
lexington,0.00145007579238154,1
offices,0.0009410171001400158,1
distress,-0.0034706979495755757,2
pulling,-0.007504393340847551,2
bagel,0.005081232839741764,2
/>mostly,0.0028764800200103005,1
35400.0003,0.0028764800200103005,1
pourover,0.0028764800200103005,1
nighttime,-0.011516848748918467,4
night.<br,-0.011516848748918467,4
savannah,-0.0011531886211014353,1
3.89,-0.0011531886211014353,1
yummmmmmmmmmy,-0.0011531886211014353,1
fillable,-0.01045322104794953,8
hole.<br,-0.012312918791525811,11
dv,-0.009836586210622045,1
spas,0.008801484464347595,1
rolls.<br,-0.0038011372615922787,1
endorsements,-0.0064381859019825545,1
seldom,-0.0064381859019825545,1
occasions.<br,-0.0064381859019825545,1
them!!!!<a,-0.0059420248729778295,1
"b000cmhmuc"">genisoy",-0.0059420248729778295,1
3.85-ounce,-0.0059420248729778295,1
regulation,-0.004315707684792566,1
prospects,-0.0069642731277963325,1
tweak,-0.0069642731277963325,1
howeever,-0.005329039200247887,1
drak,-0.005329039200247887,1
unsatiated,-0.006721477690686394,1
urges,-0.006721477690686394,1
g2,0.0024130388529859676,1
replenishes,0.0024130388529859676,2
/>g2,0.0024130388529859676,1
grape.<br,0.0024130388529859676,1
g2.<br,0.0024130388529859676,1
muncho's!<br,-0.015773067067881737,2
2000,-0.008449838015949354,2
whitish,-0.008449838015949354,2
inspections,-0.008449838015949354,4
apologize.our,-0.008449838015949354,2
seasonally,-0.008449838015949354,2
great!thanks,-0.008449838015949354,2
staff.<br,-0.008449838015949354,2
equity,-0.008449838015949354,2
employed,-0.008449838015949354,2
investors,-0.008449838015949354,2
employees,-0.008449838015949354,2
reservoir,-0.007841607604417126,6
completing,-0.007356208498179817,7
caving,0.0021371816395306573,1
"b001okr89g"">jennings",0.0030544104902158627,1
cj300,0.0030544104902158627,1
scale</a,0.0030544104902158627,1
cointreau,0.0030544104902158627,1
mac&cheese,-0.01294780967794092,10
spreadsheet,-0.01294780967794092,5
creator,-0.0017616351035273207,3
inventor,0.003157732015339813,1
ronald,0.003157732015339813,1
"b001lxya5q"">miracle",-0.004278309260823032,3
tablets</a,-0.004278309260823032,3
subsided,-0.004278309260823032,3
amount--,-0.004278309260823032,3
wore,-0.004278309260823032,3
~$20,-0.004278309260823032,3
shipping).<br,-0.004278309260823032,3
gala,-0.004278309260823032,3
tablet--,-0.004278309260823032,3
foods).<br,-0.004278309260823032,3
inability,-0.0036470132244479222,1
prolific,-0.0036470132244479222,1
stench,-0.016632571143078777,12
250ml,-0.010379175165059375,4
355,-0.010379175165059375,4
speckled,0.0031536425442997523,1
southeastern,0.0031536425442997523,1
pubs,0.0017267072688264306,1
stores.have,0.0017267072688264306,1
15yrs,0.0015463541758799692,1
i'd,0.0015463541758799692,1
santanders,0.003010311427012008,1
wonderfulness,0.003010311427012008,1
bar.<br,0.003010311427012008,1
bag(20,-0.004374837830740338,1
genius,-0.008083686435826772,3
lookout,-0.008134572107159734,6
unduly,-0.005324081983756817,1
few.<br,-0.005324081983756817,1
end!<br,-0.005324081983756817,1
wnat,-0.005324081983756817,1
thes,-0.005324081983756817,1
case!)<br,-0.005324081983756817,1
inadvertently,-0.005324081983756817,1
/>,-0.005324081983756817,1
................,-0.005324081983756817,1
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>,-0.005324081983756817,1
...................,-0.005324081983756817,1
winfrey,-0.005324081983756817,1
/>elite,-0.005324081983756817,1
spagos,-0.005324081983756817,2
audience,-0.005324081983756817,1
spago,-0.005324081983756817,3
learnt,-0.005324081983756817,1
/>filled,-0.005324081983756817,1
sure!<br,-0.005324081983756817,1
1869,-0.005324081983756817,1
guylian,-0.005324081983756817,1
hotdogs.<br,-0.005324081983756817,1
stopnshop,-0.012311117239102413,6
unpopular,-0.012311117239102413,6
pizzarias,-0.0037846642534714193,1
broiler,-0.0037846642534714193,1
/>yummo,0.009215585774048426,1
40-pound,-0.007882412999291167,1
newspaper,-0.0075135186854049605,1
humidity.<br,-0.0075135186854049605,1
juvenile,-0.0075135186854049605,1
propagating,-0.0075135186854049605,1
weeds!<br,-0.0075135186854049605,1
examine,-0.010817152591819952,1
fat?<br,-0.010817152591819952,1
michael,-0.004436048306912805,1
marshall,-0.004436048306912805,1
http://www.amazon.com/ck-products-rainbow-candy-coated/dp/b00375lao0/ref=sr_1_1?ie=utf8&s=home-garden&qid=1300131716&sr=1-1,-0.004436048306912805,1
/>than,-0.001150379444200856,2
manufacturerer,-0.001150379444200856,2
battles,0.00021358507384623712,1
tagine,0.012511533584620338,1
picker,-0.009383500855716799,1
urgent,-0.009383500855716799,1
thirst.<br,-0.009383500855716799,1
goofily,-0.009383500855716799,1
thinker,-0.009383500855716799,1
can.)<br,-0.009383500855716799,1
chiefly,-0.009383500855716799,1
etouffee,-0.005001860852644313,10
redfish,-0.005001860852644313,5
ghiradhelli,-0.006782897131730957,1
nuttzo,-0.001139061503248134,1
nutella,-0.001139061503248134,1
alteration,-0.009985292563525138,6
taste.this,-0.011769820751214865,5
aftermath,-0.01046307347654268,5
yuck.<br,-0.01046307347654268,5
refreshment.<br,-0.01046307347654268,5
1978,-0.0010626516250764931,1
savoured,-0.0010626516250764931,1
cityroast,0.004119716110653826,1
boyer,0.004119716110653826,2
engineer,-0.002577390203611382,1
speeds,-0.002577390203611382,1
summarize,-0.002577390203611382,1
/>woot,-0.002577390203611382,1
thesedon't,-0.0015755183415603823,1
ridged,-0.0015755183415603823,1
fame,-0.0017781730546266772,1
shizzazz,-0.013472583086695522,1
hot.<br,-0.013472583086695522,1
.........,-0.009873984332760604,2
higly,-0.00048656470093798516,1
undiagnosed,-0.00494499783613719,1
ibd,-0.0006386382751831358,4
always.<br,-0.00494499783613719,1
survive,-0.00494499783613719,2
dachshunds,-0.0052317010582737565,1
scarf,-0.0052317010582737565,1
puzzle,-0.0022005599541201565,1
clipping,-0.003160849546754131,2
clipper,-0.0022005599541201565,1
toes.<br,-0.0022005599541201565,1
othere,-0.0013028177780506666,1
verrryyy,-0.0013028177780506666,1
deff,-0.0013028177780506666,1
deirectly,-0.0013028177780506666,1
oxident,-0.00851007085245025,6
oxidents.<br,-0.00851007085245025,6
slippery,-0.00851007085245025,6
utmost,-0.007929176996493923,7
importance,-0.00851007085245025,6
reheat,-0.004470129034629433,2
yester,-0.0022370431162804984,1
encoraging,-0.0011933195215381904,1
scouring,0.0016759255292830252,1
resue,-0.005702093478709382,1
/>nespresso,-0.0018917179493291767,5
sauces.<br,-0.003550874466188058,1
chirstmas,-0.004300682073550585,2
regualar,-0.0007611945709989717,1
syrah,-0.0007611945709989717,1
cabernet,-0.0007611945709989717,1
tempranillo,-0.0007611945709989717,1
sangiovese,-0.0007611945709989717,1
zinfandels,-0.0007611945709989717,1
costumer,-0.005225080856568335,1
fledged,-0.0005884907785609054,1
next.<br,-0.0005884907785609054,1
bluefin,0.0017302409032102636,1
yellowfin,0.0017302409032102636,1
simplified,-0.00033151832150906557,2
recreate,0.006555705375612888,1
spectaculary,0.006555705375612888,1
dispenser:<br,-0.00959311814806521,5
/>(1,-0.009723993699990385,10
globe,-0.00959311814806521,5
cracked.<br,-0.00959311814806521,5
/>(2,-0.009723993699990385,10
exertion.<br,-0.00959311814806521,5
/>(3,-0.009723993699990385,10
coin,-0.00959311814806521,10
coordinated,-0.00959311814806521,5
/>(4,-0.009723993699990385,10
globe.<br,-0.00959311814806521,5
/>(5,-0.00959311814806521,5
29.99,-0.00959311814806521,5
doesn,-0.010560324079803346,1
/>t,-0.010560324079803346,1
8&#8243,0.0014334985559829269,2
streusel,0.0014334985559829269,1
18.95,0.0014334985559829269,1
glycogen,-0.0035479642880090977,1
renewed,-0.0035479642880090977,1
oversweet)orange,-0.012818794181997268,2
flintstone,-0.012818794181997268,2
vitamins.<br,-0.01075702084289838,3
/>want,-0.012818794181997268,2
constapation,-0.006413875064463354,1
anodyne,-0.005625565942997734,1
50th,-0.0160492566410782,6
annerversery,-0.0160492566410782,6
reception,-0.0160492566410782,6
hall,-0.0160492566410782,12
douwe,-0.0160492566410782,6
egberts,-0.0160492566410782,6
cholestoral,-0.001987699806013552,1
/>4th,-0.004278835410853693,1
incorporating,-0.00226551026115582,1
itchy,-0.006283568887799144,1
dryness,-0.006283568887799144,1
propped,-0.006283568887799144,1
caddy,-0.006283568887799144,1
refill.<br,-0.006283568887799144,1
/>dove,-0.006283568887799144,1
redesign,-0.007844343056073436,4
sofla,0.0011297107589780353,1
licious,0.0011297107589780353,1
cormick,0.0011297107589780353,1
watercress,0.0011297107589780353,1
lickin,0.0011297107589780353,1
also.<br,-0.0020535891219838555,3
meetings,0.003028579831831545,1
passable,-0.00649925432788829,8
elmo,0.008026033067435491,1
rejoice,-0.0012140710636473766,1
jose,-0.0068560172160505315,1
downey,-0.0068560172160505315,1
pristine,-0.021292543119434414,1
spicy-,0.01199718920213248,1
gu,-0.0004406457642229119,1
flavor:<br,-0.00409547416321099,1
/>bbq,-0.00409547416321099,1
/>cheddar,-0.00409547416321099,1
/>original,-0.0075795040237010515,7
fluctuate,-0.006819857915159243,6
bags)<br,-0.00409547416321099,1
/>parmesan,-0.00409547416321099,1
/>sour,-0.00409547416321099,1
goldilocks,-0.0068558243675215635,1
gifted,-0.0016173092587663026,2
clubs,-0.0031072736429147577,1
boutique,-0.0020489022770440596,2
deserts,-0.0031072736429147577,1
berto,-0.0031072736429147577,1
gelato,-0.0015472550221214381,5
declared,-0.0031072736429147577,1
gilles,-0.0031072736429147577,1
sherbet,-0.0031072736429147577,1
cedar,-0.0031072736429147577,1
crest,-0.0031072736429147577,1
tracks,-0.0031072736429147577,1
oberweis,-0.0031072736429147577,1
happymelts,-0.005122415223934998,1
list:<br,-0.005122415223934998,1
represent,-0.01845861049805535,6
douglas,0.0007635162493291621,1
prominent,0.0007635162493291621,1
/>~,0.0007635162493291621,1
greenough,-0.004635230330556321,1
boise,-0.004635230330556321,1
nuked,-0.011091579404352766,7
sale.<br,0.004616894155830475,1
studio.<br,0.004616894155830475,1
microphone.<br,0.004616894155830475,1
falksalt,0.004820145687675297,1
carnival,-0.004602543733975229,1
dollars-,-0.004002902640834994,1
price.they,-0.004002902640834994,1
"concentrates).""<br",-0.010031051405724915,1
/>gone,-0.010031051405724915,1
"sugar""",-0.010031051405724915,1
tropicana,-0.010031051405724915,1
sweet).<br,-0.010031051405724915,1
sugarier,-0.010031051405724915,1
stuff?<br,-0.010031051405724915,1
/>rather,-0.010031051405724915,1
"b001lggh40"">kiwi",-0.010031051405724915,1
berry</a,-0.010031051405724915,1
"b001lggh54"">watermelon",-0.010031051405724915,1
strawberry</a,-0.010031051405724915,1
"b001lggh2c"">fruit",-0.010031051405724915,1
punch</a,-0.010031051405724915,1
noone,-0.019798272747041965,10
enlisted,-0.005933679690515419,1
smiled,-0.005933679690515419,1
sniffer,-0.005933679690515419,1
test.<br,-0.005933679690515419,1
/>okay,-0.005933679690515419,1
troubleshooting,-0.010601498660331951,3
firmware,-0.010601498660331951,6
exchanging,-0.010601498660331951,3
clearance,-0.0003399994987679141,1
ay,0.0024446863381369136,2
/>phenomenal,-0.0003399994987679141,1
quaility,0.0014534289240449047,1
derivative,-0.015779022377925382,4
forefinger,-0.006900324066455899,2
shield,-0.006900324066455899,2
friendly.<br,-0.006900324066455899,2
instructions.<br,-0.006497693760601983,3
/>3/2012,-0.006900324066455899,2
flavory,-0.001710618580359551,1
easy.i,0.0036498307720224453,1
spoodle,-0.0022096672338132823,2
keys.<br,-0.0022096672338132823,1
calores,-0.0022096672338132823,1
christinejw,-0.0022096672338132823,1
nearby.<br,0.005571169410929239,1
/>much,0.005571169410929239,1
burden,0.002556409743204616,2
added'-'no,-0.008419630429149644,1
syrup'-,-0.008419630429149644,1
preservatives'-'no,-0.008419630429149644,1
colors'-'gluten,-0.008419630429149644,1
ago(i,-0.008419630429149644,1
touts,-0.008419630429149644,1
flavors',-0.008419630429149644,1
fruitie,-0.008419630429149644,1
colossal,-0.006426430438053406,1
huge.<br,-0.006426430438053406,1
/>(expect,-0.006426430438053406,1
consequently,-0.007337059835457088,1
lundberg,-0.007337059835457088,1
desired.<br,-0.007337059835457088,1
lone,0.007232680359132549,1
refresshing,0.0043904090544674545,1
"b000ldomt6"">salt",-0.0022556137932891337,1
giants,-0.0022556137932891337,1
seeds</a><br,-0.0022556137932891337,1
supplied,-0.0022556137932891337,1
chocolaty.<br,0.009806006683793384,1
snowy,-0.004781582691710658,1
diarhea,-0.008784798327615135,9
merrick.<br,-0.008784798327615135,9
firecracker,-0.008772847603813716,1
firecrackers,-0.008772847603813716,1
measurement,-0.0021263266692403706,1
quell,-0.005881208791038564,5
inserted,-0.007206407646978428,6
plave,-0.007206407646978428,6
leveled,-0.007206407646978428,6
manuever,-0.007206407646978428,6
steadily-,-0.007206407646978428,6
/>plan,-0.007206407646978428,6
/>removal,-0.007206407646978428,6
jiggle,-0.007206407646978428,6
vials,-0.025737166172378537,8
bday,-0.009408195574559386,4
/>c-1,0.0032641617923097025,1
ropes,-0.003969253138639033,1
use.i,-0.01999492206746557,4
disciplined,-0.005069029116493766,1
visualize,-0.005069029116493766,1
commands,-0.005069029116493766,2
miniscule,-0.004068948778682776,6
paperclip,-0.005069029116493766,1
obeying,-0.005069029116493766,1
stretching,-0.005069029116493766,1
inhale,-0.005069029116493766,1
max.<br,-0.005069029116493766,1
perfect-,-0.0028027808795620026,1
freezes,0.0052491188798012445,1
nate,-0.0047032934046486235,2
cinn,-0.0047032934046486235,1
tastefull,-0.0047032934046486235,1
o.j,-0.0047032934046486235,1
jerry,-0.0047032934046486235,1
reith,-0.0047032934046486235,1
moth,-0.007665601889481574,1
dept,-0.00729645846936061,4
elmer,-0.01625987090442019,9
wishes,-0.005784326953118276,1
forevaaaaaaa,-0.005784326953118276,1
6-hour,-0.0034858032043848654,1
stail,-0.017427741521908804,1
issuing,-0.020852784443292572,6
tho.<br,0.0015210841768081688,1
suppressant,-0.0010038615658413618,1
beefeaters,-0.01572631332121091,7
irradiated,-0.014060844726979365,8
csr,-0.01572631332121091,7
cooperative,-0.01572631332121091,7
alittle,-0.011521542997458407,1
i`ll,-0.011521542997458407,1
wayne,-0.011521542997458407,1
jw,-0.011521542997458407,1
transformation,-0.007887289671877322,1
f'ing,-0.009635161371649398,2
molten,-0.009635161371649398,1
lava,-0.009635161371649398,1
/>infinity,-0.009635161371649398,1
baby.<br,-0.009635161371649398,1
/>f'ing,-0.009635161371649398,1
rave.<br,-0.009635161371649398,1
marzipan,-0.0010609509719264074,1
home-,0.016676008224409695,1
beaver,-0.005502239944495765,1
"mustard""<br",-0.005502239944495765,1
/>maggie,-0.005502239944495765,1
differ,-0.005517091296167361,3
another.<br,-0.0095378161444872,1
nervous.<br,-0.0095378161444872,1
crystallization,-0.006543265461077681,1
highs,-0.006543265461077681,1
crashes,-0.006543265461077681,1
busboy,0.0019367670724750497,1
depletes,-0.0031552313373443513,1
/>baby,-0.00837601390051575,7
/>full,-0.009561672276371003,6
/>size,-0.009561672276371003,6
zomg,0.0004137740064955627,1
fluffy.<br,0.0011674411055476715,1
unethical,-0.009854869251915564,5
backing,-0.009854869251915564,5
/>few,-0.009854869251915564,5
melamine(kind,-0.009854869251915564,5
platic,-0.009854869251915564,5
2008)<br,-0.009854869251915564,5
ciprofloxacin,-0.009854869251915564,5
want)<br,-0.009854869251915564,5
spurious,-0.009854869251915564,5
countries.<br,-0.0083742604713431,6
/>need,-0.008276816469623452,6
controls,-0.009854869251915562,10
complying,-0.009854869251915564,5
coffer,-0.005149442004050663,9
terrilbe.<br,-0.0035039535189571327,1
/>llhb,-0.0035039535189571327,1
cavier,-0.026289310769983178,4
izzie,-0.001394933322299039,1
sode,-0.001394933322299039,1
expo,-0.0029503944423534753,1
anaheim,-0.0029503944423534753,1
pricce,-0.0029503944423534753,1
instantaneously,-0.0029503944423534753,1
waste.<br,-0.005559129605753697,4
soon.<br,0.00022335520450724288,1
/>jeannie,0.00022335520450724288,1
o(as,-0.0010676394611922053,1
rachel,-0.0010676394611922053,1
only.<br,-0.004807327046679953,1
/>---------------------------------------------------------------------<br,-0.004807327046679953,2
triglycerides,-0.004807327046679953,3
healthlier,-0.004807327046679953,1
gravitated,-0.004807327046679953,1
averaged,-0.004807327046679953,2
day).<br,-0.004807327046679953,1
motabolism,-0.004807327046679953,1
trigylcerides,-0.004807327046679953,1
"1,100",-0.004807327046679953,1
"4,000",-0.004807327046679953,1
callories,-0.004807327046679953,1
drinks)!!<br,-0.004807327046679953,1
/>-------------------------------------------------------------------------<br,-0.004807327046679953,1
glycerite,-0.004807327046679953,1
"""<a",-0.0033207420059867825,1
"b00067ad4u"">chocolate",-0.0033207420059867825,1
pounds</a,-0.0033207420059867825,1
gravey,0.0006485858448756214,2
/>decided,-0.0017148488804499115,1
omelettes,-0.002261727842560504,1
price!<br,-0.002261727842560504,1
quarters.<br,-0.0031890056571561823,1
lucks,0.00010692389150790405,1
chatting,-0.002320195964566665,1
makes).<br,-0.002320195964566665,1
sebastopol,0.007690481869891907,1
"product/0836194942"">simply",0.007690481869891907,1
cookbook)</a,0.007690481869891907,1
mayan,0.0018433254868311147,2
rasta,0.007690481869891907,1
primavera,0.007690481869891907,1
"product/0825305845"">vegan",0.007690481869891907,1
fusion,0.007690481869891907,1
timeless,0.007690481869891907,1
celebrated,0.007690481869891907,1
blossoming,0.007690481869891907,1
lotus,0.007690481869891907,1
restaurants</a,0.007690481869891907,1
lure,-0.023605430104362314,2
competitors.<br,-0.005986207751266193,1
service!!<br,-0.005692433148894149,1
"guys,<br",-0.005692433148894149,1
needs.<br,-0.005692433148894149,1
thanks!<br,-0.005692433148894149,1
/>their,-0.005692433148894149,1
"dave,<br",-0.005692433148894149,1
requirements,-0.005692433148894149,1
dilution,-0.005692433148894149,1
pediatrics,-0.005692433148894149,2
1.1,-0.005692433148894149,1
ranges,-0.005692433148894149,1
1.5.<br,-0.005692433148894149,1
pediatric,-0.005692433148894149,1
handbook,-0.005692433148894149,1
1245,-0.005692433148894149,1
1246.<br,-0.005692433148894149,1
nextstep,-0.005692433148894149,1
1:5,-0.005692433148894149,1
phosphorus.<br,-0.005692433148894149,1
yolk,-0.00569243314889415,7
phospholipids,-0.005692433148894149,2
elicit,-0.005692433148894149,1
ensue.<br,-0.005692433148894149,1
provider.<br,-0.005692433148894149,1
/>dha,-0.005692433148894149,1
linolenic,-0.005692433148894149,1
legumes,-0.005692433148894149,1
ingestion,-0.005692433148894149,1
rare.<br,-0.005692433148894149,1
/>proteins,-0.005692433148894149,1
ovomucoid,-0.005692433148894149,1
ovalbumin,-0.005692433148894149,1
ovotransferrin,-0.005692433148894149,1
lysozyme,-0.005692433148894149,1
ovomucin.<br,-0.005692433148894149,1
associates,-0.005692433148894149,1
syndrome.<br,-0.005692433148894149,1
/>egg,-0.005692433148894149,1
pollen,-0.005692433148894149,1
ragweed,-0.005692433148894149,1
goosefoot,-0.005692433148894149,1
weeds,-0.005692433148894149,1
pollens,-0.005692433148894149,1
prevalence,-0.005692433148894149,2
1.6,-0.005692433148894149,1
outgrow,-0.005692433148894149,1
age.<br,-0.005692433148894149,1
eggesbo,-0.005692433148894149,1
botten,-0.005692433148894149,1
halvorsen,-0.005692433148894149,1
magnus,-0.005692433148894149,1
population,-0.005692433148894149,1
5:403,-0.005692433148894149,1
questions.<br,-0.005692433148894149,1
/>lori,-0.005692433148894149,1
/>nature,-0.005692433148894149,1
inc.<br,-0.005692433148894149,1
/>[,-0.006796666484183839,3
]<br,-0.006796666484183839,3
/>toll,-0.005692433148894149,1
southeast,0.008375732077984139,1
degusting,-0.017155004124761036,3
disgutingly,-0.017155004124761036,3
nostagia,-0.007958346983602193,1
problem--,-0.007958346983602193,1
lol)<br,-0.0024159662857224855,1
/>usa,-0.0024159662857224855,1
glutamate,-0.022693195748684548,12
excitotoxin,-0.017668931645409128,2
heightens,-0.017668931645409128,2
greets,0.007626229006273206,1
coppery,0.007626229006273206,1
nog,-0.00969338430936337,8
-3,-0.009693384309363371,4
tres,-0.012944747788715176,1
leches,-0.012944747788715176,1
unwind.<br,-0.005050489680913112,1
swallowing,-0.0035685171918369936,2
hazard.<br,-0.005050489680913112,1
spoons.<br,-0.005050489680913112,1
/>cookie,-0.005050489680913112,1
/>large,-0.005050489680913112,1
thin)<br,-0.005050489680913112,1
slowly)<br,-0.005050489680913112,1
decorator,-0.004902230859439038,3
reuse)<br,-0.005050489680913112,1
bead,-0.005050489680913112,1
9chokign,-0.005050489680913112,1
hazard)<br,-0.005050489680913112,1
/>strawberry,-0.005050489680913112,1
wreath,-0.005050489680913112,1
/>gummy,-0.005050489680913112,2
spongebob,-0.005050489680913112,2
/>icing,-0.005050489680913112,1
pried,-0.005050489680913112,1
middle.<br,-0.005050489680913112,1
wreat,-0.005050489680913112,1
sicilian,0.0036212623209818653,1
pleasingly,0.0036212623209818653,1
66,-0.0018776287318557176,2
stimulated,0.0036212623209818653,1
academia,0.0036212623209818653,2
barilla,0.0036212623209818653,2
dinning,0.0036212623209818653,1
cereal?<br,0.0006290731763632114,1
shoeveling,-0.003089296287895801,1
deposited,-0.003766555074325879,2
northeast,-0.003089296287895801,1
/>los,0.0007813020564693337,1
angeles,0.0007813020564693337,1
24/7,-0.0037464395048785568,1
populations,0.002598055540444572,1
caffiene,0.002520366831643817,2
"b001e5e29a"">stonewall",-0.006399141545468107,1
33-ounce,-0.005353896282719385,2
eaton,-0.006399141545468107,1
certification,-0.0016059977054828777,1
alliance,-0.0016059977054828777,1
ra,-0.0016059977054828777,1
bih,-0.0016059977054828777,1
kuh,-0.0016059977054828777,1
/>gogreenmart&more,-0.0016059977054828777,1
described.our,-0.003765697701698324,1
