,Word,Value,Freq
2880,deformed,-0.020486337142954978,1
746,happen,-0.02045595111567499,91
1169,method,-0.02041623757707028,6
2162,short,-0.02041418426558573,21
3400,sudden,-0.02036422033705869,9
5180,corner,-0.020364154220977187,4
2208,paid,-0.020355653894733327,10
3785,atmosphere,-0.020342083801520517,3
819,gang,-0.020329986075493384,2
5194,literature,-0.020302177766945168,1
5195,suggesting,-0.020302177766945168,1
1511,details,-0.02028708725549629,15
4146,vatican,-0.020259277290851335,1
1374,catch,-0.020235510756017087,15
8132,midtown,-0.020219149188585965,1
8133,subway,-0.020219149188585965,1
8387,highlighted,-0.020216968518398687,1
3505,stat,-0.0202161305414332,1
7038,emerge,-0.02019731866973186,1
332,while,-0.02019277902433679,97
5834,turtle,-0.020187739672504028,5
8326,nudes,-0.020170252251565924,1
1862,building,-0.020102402763663152,22
7181,duvet,-0.020098812134267785,1
57,what,-0.02008973136677628,569
7056,syndrome,-0.02007628228429525,3
8762,intercourse,-0.020062177876247905,1
8761,transmitted,-0.0200621778762479,1
6246,c.,-0.020032648098601773,1
3020,backup,-0.019978597676172546,2
2093,weak,-0.01996180263226549,6
4413,road,-0.0199571300958103,10
4287,bomber,-0.019934004796589196,2
3914,hopeful,-0.019885445547045945,4
322,did,-0.019882914668698883,297
5027,mayor,-0.01987799050464079,12
1593,vote,-0.019849408772870027,14
3991,stomach,-0.019844890342501247,10
7359,logically,-0.019801575471341166,1
5269,mixed,-0.01980001178693235,5
2478,melt,-0.019794455562410336,3
6572,civilized,-0.019790850959227498,3
5413,bin,-0.019781785264729908,3
3205,london,-0.019743028945086068,1
4098,implement,-0.019717716402502177,3
7377,dolphins,-0.019716959959748606,1
4278,poses,-0.019702562117004583,2
8170,realizes,-0.019659577634846697,2
3830,amounts,-0.019653199776897192,7
2682,;,-0.019648012566933507,18
231,helpful,-0.019620291944019676,5
1744,producing,-0.019620129662924708,4
3872,winning,-0.01960913841458639,2
4036,responded,-0.019597459245754466,1
6863,grave,-0.019553586936707543,1
6862,shall,-0.019553586936707543,1
927,related,-0.019543397053726284,14
8087,paraguay,-0.01954308825615455,1
3963,mildly,-0.019504274675986314,2
4998,fracking,-0.019483086515500438,2
5794,comprehensive,-0.019479469095328474,2
1646,overdose,-0.019466130522013115,1
3405,hack,-0.01945912006235313,2
