,Word,Value,Freq
5665,response,-0.08762095881037128,76
21035,thinnest,-0.08756486171791697,10
19123,terrorfied,-0.08752742393010446,1
12792,11.95,-0.08731474298143135,1
934,frustrated,-0.08696135975059743,240
21435,ackward,-0.08695837723039991,1
3863,searched,-0.08692837764887035,15
11192,clicker,-0.08658846308840605,13
10425,fluttered,-0.0864610969430163,19
9890,12-months,-0.08645515925408317,16
6782,i.,-0.08633837945013871,55
6099,ut,-0.08590789215175512,16
18540,1year,-0.08565553899389157,8
12075,wildly,-0.08544381995613345,19
8962,beware-,-0.0853644296451439,1
10137,unlucky,-0.0849887880284459,15
4415,soso,-0.08471117799979666,12
6325,it:1,-0.08460232954064084,14
21327,34;kid,-0.08439630466111306,1
13564,3x3,-0.0843558433488798,13
19666,inflates,-0.08433633314445371,2
11210,predicting,-0.08416006931206776,1
13376,skid,-0.08409584889003964,2
13604,utilizing,-0.08407671741360317,21
678,bored,-0.08388931868736643,355
19737,interst,-0.08387046018078503,1
16546,replica,-0.08372160617465865,2
17416,inablility,-0.08318200072696263,1
7979,asap,-0.08311912167593723,18
16410,dratted,-0.08274612908423552,1
13954,recoimmend,-0.08265973135937027,1
7671,secondly,-0.08222829529499559,15
19605,quot;stages&quot,-0.08202252326080411,1
531,mousetrap,-0.08189653997750593,20
20405,danielle,-0.08172444159630672,1
14694,flashcard,-0.0817054864733565,1
5526,i.the,-0.08160610219409897,10
14628,1yr,-0.08154896722820043,1
13074,trashes,-0.0814682897474101,17
12213,labor,-0.08115579588377653,14
18678,voids,-0.08114720714639308,2
109,n't,-0.08109589331183102,11456
17755,dominos,-0.080885566754706,1
15004,story.1,-0.08078020319211923,11
7936,want:1,-0.08077921421046923,1
4912,decidedwe,-0.08066810675409204,1
6921,feet&quot;.,-0.08053135682674697,8
11572,finesse,-0.08037763638559303,1
8725,tubing,-0.08028963592236271,3
15519,shorter.2,-0.08008834846994019,23
12757,rips,-0.07994524769962762,18
1507,cup,-0.07982812691319201,116
12612,unflyable,-0.07972966885034183,1
9921,frayed,-0.07948592383252469,36
3208,5-$7,-0.0794220365063556,1
18293,loopydyloop,-0.07937338550881398,13
13584,excepted,-0.07936381252063922,1
10285,cranking,-0.0790939214099748,24
5592,hassle,-0.07884368127699695,64
11710,misplaced,-0.07877803686305401,15
6070,rethink,-0.07875449845325365,12
14636,prohibitive,-0.07868006601484387,2
4651,hated,-0.0786304893926856,37
303,...,-0.07861166785393016,2599
8172,adores,-0.0785020191851229,40
11384,arthritic,-0.0783619784204509,2
7046,resistance,-0.07809933928336178,61
9891,3-years,-0.0775641777218706,18
13221,is3,-0.07751113495622237,16
12180,weaker,-0.07749611610824121,1
6779,craftsmanship,-0.07704291132545935,21
2453,use.we,-0.07689118662661897,11
21737,reliably,-0.0764897873564244,16
17648,goodtoy,-0.07640467394261943,1
11880,marketed,-0.07609384972149145,24
17389,untouchable,-0.07594341552465171,11
9202,unbelievably,-0.07593100357494924,24
8582,meow,-0.07577983018658885,1
17678,loopy,-0.07576521270675858,1
17995,dollhouses,-0.07569585317796963,3
7506,two-4yr,-0.0753812033461036,1
86,no,-0.07491110076219057,3196
11628,recharables,-0.07425577156063634,1
10929,mashed,-0.07415035909795663,2
16935,34;car&#34,-0.07403212770610175,1
17254,yah,-0.07399889982385921,1
2459,over.i,-0.07398013265272518,11
21680,dank,-0.07382172556230138,1
12193,cluttering,-0.07380616803346954,1
2139,mess,-0.07367736767474047,148
11474,mad,-0.07354311981633739,55
15645,prdicted,-0.07340683497569139,1
7873,outstripped,-0.07337476726264724,1
18460,19.99,-0.07300199636318365,19
14214,"let""s",-0.07266436065554566,1
10012,pumping,-0.07242886628053595,10
4577,dissapointing,-0.07227130533330682,11
10883,stethoscope,-0.07219753064879714,22
5483,diapers,-0.07213247110054848,12
3521,chucks,-0.07177089337580655,1
10524,reeks,-0.07146371369801778,1
21368,rotted,-0.07146039380022357,1
11050,jiggle,-0.07127121407142831,30
19138,belch,-0.07112260274989474,17
18858,irritation,-0.0708778994737555,18
8910,packed,-0.07080990330294122,41
20701,misconstrued,-0.07072108412151797,1
8048,chatter,-0.07050411002434626,19
15474,vel,-0.07042850682339748,1
9950,outta,-0.07024660174063764,17
10653,900,-0.07008972551067957,1
16296,k-3,-0.07005978544107153,1
17412,quot;sensitive&quot,-0.06983839266312071,1
18683,pieces&#34,-0.06972949894523797,15
7323,don't,-0.06972670619436587,89
19477,cajun,-0.06971513875182457,3
12764,projectscan,-0.06967649690129551,1
3582,gumming,-0.06905402553400233,2
14431,deflating,-0.06904224605440844,7
6006,understatement,-0.06897660845080072,1
21115,mexican,-0.068852121115942,1
16989,powering,-0.06869250709477058,7
8740,grey,-0.06849845330254073,15
4968,re)designed,-0.06842410645457095,1
10242,downright,-0.0684185047773186,38
7871,bonker,-0.06838218052191192,1
11168,contributed,-0.06809377780645719,13
11066,grease,-0.0680750632570586,13
9953,examine,-0.06802337776779464,3
7763,untangled,-0.0678416086145405,10
21215,pentominosbecause,-0.06777471721678847,1
18395,unplayable,-0.06761736623457638,13
7511,tower(only,-0.06760481109368997,13
19235,value.-,-0.06728166615862785,12
17688,gr&ouml;sch,-0.06716849139743411,1
6657,20.00,-0.06710364080699298,14
17282,anymore;fret,-0.06702238407448621,1
10372,artlab,-0.0670192703438591,2
