word,NNprob,wordCount,NN_Rank
@suzannembakker,-12.359163,1,3512
@luciamhnas,-12.359163,1,3513
@imran173,-12.359163,1,3514
@_brynnelaine,-12.359163,1,3515
cuson,-12.359163,1,3516
@t_maire,-12.359163,1,3517
snuggsin,-12.359163,1,3518
@chrisrwk,-12.359163,1,3519
albreezy,-12.359163,1,3520
rotflmbao,-12.359163,1,3521
@chrisbruno42,-12.359163,1,3522
www.foundatiocincy.com,-12.359163,1,3523
:-|,-12.359163,1,3524
@nancydietrich,-12.359163,1,3525
@afrokidtw,-12.359163,1,3526
@lucas_lucashot,-12.359163,1,3527
busyassin,-12.359163,1,3528
@nono1311,-12.359163,13,3529
imthrowingtheredflag,-12.359163,13,3530
@charlottehanlan,-12.359163,10,3531
@manonfire310,-12.359163,1,3532
jurneeeeee,-12.359163,1,3533
inlovewithher,-12.359163,1,3534
@lagana,-12.359163,1,3535
family&friends,-12.359163,1,3536
@ohmyjessie,-12.359163,1,3537
@rosie,-12.359163,1,3538
cd!gett'g,-12.359163,1,3539
lil'christmas,-12.359163,1,3540
b.joel,-12.359163,1,3541
spr*nt,-12.359163,1,3542
@itsmiguelyo,-12.359163,2,3543
7adults,-12.359163,1,3544
@trooooy,-12.359163,1,3545
giddies,-12.359163,1,3546
@hillmonious,-12.359163,1,3547
marsya,-12.359163,2,3548
11:43,-12.359163,1,3549
@sarahschwind_10,-12.359163,1,3550
@a_decrane10,-12.359163,1,3551
rt@lordbieber,-12.359163,1,3552
connectionswithpeople,-12.359163,1,3553
~david,-12.359163,1,3554
whycantwebefriends,-12.359163,1,3555
doubleentendre,-12.359163,1,3556
@sidin,-12.359163,1,3557
cubiclenama,-12.359163,1,3558
@only1doyin,-12.359163,1,3559
@soological,-12.359163,1,3560
@matt_spark,-12.359163,1,3561
@xstaygold,-12.359163,1,3562
fuckhighschool,-12.359163,1,3563
@lindseyhard08,-12.359163,11,3564
onemorereasontohateu,-12.359163,11,3565
shootme,-12.359163,1,3566
disconnectpeerfromallpeers,-12.359163,1,3567
joyofchristmas,-12.359163,1,3568
@matthewbarnett,-12.359163,1,3569
preznts,-12.359163,1,3570
â˜¼,-12.359163,4,3571
@mlupoi,-12.359163,1,3572
baminorproblems,-12.359163,1,3573
thinkimayactuallybedying,-12.359163,1,3574
lgw11,-12.359163,1,3575
@mrspidell,-12.359163,1,3576
@queen_godiva22,-12.359163,1,3577
@mzashray,-12.359163,1,3578
@victoria_us,-12.359163,1,3579
winnerâ€,-12.359163,1,3580
â€œ@joe_galbraith,-12.359163,1,3581
@katieblemker,-12.359163,1,3582
hper,-12.359163,1,3583
@jesusculture,-12.359163,1,3584
î–î€¢,-12.359163,1,3585
@dhuds92,-12.359163,1,3586
@_rpayne,-12.359163,1,3587
shutzefrontdoor,-12.359163,1,3588
~~~~,-12.359163,32,3589
workagain,-12.359163,1,3590
@chio_mtsu,-12.359163,1,3591
ssradio,-12.359163,1,3592
imagineâ€,-12.359163,1,3593
@cityyear,-12.359163,1,3594
@elpea_ox,-12.359163,1,3595
lacrisis,-12.359163,1,3596
@burnham,-12.359163,1,3597
howilovetraveling,-12.359163,1,3598
constsntly,-12.359163,1,3599
@sealingwax,-12.359163,1,3600
funstuff,-12.359163,1,3601
thanksgivingbreak,-12.359163,1,3602
@hannylap1119,-12.359163,1,3603
@jbeasy_13,-12.359163,18,3604
shfuck,-12.359163,18,3605
@nickpetolick,-12.359163,1,3606
work-_-,-12.359163,1,3607
@gianmorelli,-12.359163,16,3608
womanthology,-12.359163,1,3609
hatar,-12.359163,90,3610
skolmaten,-12.359163,18,3611
@kota_gothoesmad,-12.359163,1,3612
ªâ,-12.359163,4,3613
@jambam88,-12.359163,1,3614
@nathess,-12.359163,1,3615
shellneverknow,-12.359163,1,3616
guilderland,-12.359163,1,3617
â€œ@megannnohhh,-12.359163,1,3618
@missbcarroll,-12.359163,1,3619
@jessnicole210,-12.359163,1,3620
kubball,-12.359163,1,3621
@ussdaddy,-12.359163,1,3622
@spencemoneyz,-12.359163,1,3623
rexskins,-12.359163,1,3624
maaro,-12.359163,1,3625
2011movies,-12.359163,1,3626
@jackmiiburn,-12.359163,1,3627
@jakeyduffy,-12.359163,1,3628
vladmir,-12.359163,1,3629
@djdinobravo,-12.359163,1,3630
@kenzieee1234,-12.359163,1,3631
brickingit,-12.359163,1,3632
@simongorman,-12.359163,16,3633
@shelaaashelooo,-12.359163,1,3634
todaii,-12.359163,1,3635
fluckin,-12.359163,1,3636
@catherinee1d,-12.359163,1,3637
@dynamited1va,-12.359163,1,3638
@vasappenincherl,-12.359163,1,3639
fatkidproblems,-12.359163,1,3640
chuckles*@pameell,-12.359163,1,3641
@sekgomotso_d,-12.359163,1,3642
@pameell,-12.359163,1,3643
workwork,-12.359163,1,3644
@itsgianluca,-12.359163,1,3645
@ben_pinwill,-12.359163,1,3646
teamsleaze,-12.359163,1,3647
@pavalon,-12.359163,1,3648
@scorpiosky,-12.359163,1,3649
@rayrosas,-12.359163,1,3650
ignition2011,-12.359163,1,3651
@kenny_v_rivas,-12.359163,1,3652
@ana_babby,-12.359163,1,3653
@michellejcarter,-12.359163,1,3654
baptizimal,-12.359163,1,3655
@gburge,-12.359163,1,3656
@lanimalu,-12.359163,1,3657
@witteringtiffa,-12.359163,1,3658
@torontoprobs,-12.359163,1,3659
6:20am,-12.359163,1,3660
@brynnixbeex3,-12.359163,1,3661
@thetwitsmith,-12.359163,1,3662
@hearnesie71,-12.359163,1,3663
@beal88,-12.359163,1,3664
@mojamala2,-12.359163,1,3665
feelsstrange,-12.359163,1,3666
needadrink,-12.359163,1,3667
â€œ@jaydanger12,-12.359163,1,3668
@sarahjanebanks,-12.359163,1,3669
@cnichols9,-12.359163,1,3670
@andreagootie,-12.359163,1,3671
@hamicus_maximus,-12.359163,1,3672
equilavant,-12.359163,1,3673
vdjs,-12.359163,1,3674
rossnowlagh,-12.359163,1,3675
@khloekardashian,-12.359163,1,3676
rwu,-12.359163,1,3677
@c_clifford,-12.359163,1,3678
@petersenxxl,-12.359163,1,3679
@canadianprobz,-12.359163,1,3680
@cutthroatmalaro,-12.359163,1,3681
@musicadman,-12.359163,1,3682
macdons,-12.359163,1,3683
cheerwine,-12.359163,1,3684
paperproblems,-12.359163,11,3685
isitchristmasyet,-12.359163,11,3686
@ladycardinal_3,-12.359163,1,3687
@bezzeledgang,-12.359163,1,3688
in#shame,-12.359163,1,3689
@edusum,-12.359163,1,3690
niite,-12.359163,1,3691
@im_no_ser,-12.359163,1,3692
@rhaegal,-12.359163,1,3693
@matt_j_little,-12.359163,1,3694
wrong-_-,-12.359163,1,3695
everythingwillgetbetter,-12.359163,1,3696
@finewan,-12.359163,1,3697
playaaaaaa,-12.359163,1,3698
vaughany,-12.359163,1,3699
@kcarruthers,-12.359163,1,3700
wlhi,-12.359163,1,3701
needamiracle,-12.359163,1,3702
@wrr71,-12.359163,13,3703
theartofwar,-12.359163,9,3704
freezinghands,-12.359163,1,3705
@elgenerico,-12.359163,1,3706
@brittanybiorck,-12.359163,1,3707
bangbangbangvamanosvamanos,-12.359163,1,3708
@shaneshane,-12.359163,1,3709
@libbydavis15,-12.359163,1,3710
@gavinacppa,-12.359163,1,3711
auspol,-12.359163,1,3712
omel,-12.359163,1,3713
@saintmeriyll,-12.359163,1,3714
teacher&preacher,-12.359163,1,3715
trains-,-12.359163,1,3716
@bronwynhinz,-12.359163,1,3717
nursing/,-12.359163,1,3718
physio/,-12.359163,1,3719
ev'ry,-12.359163,1,3720
@kohls_official,-12.359163,11,3721
noteventhanksgivingyet,-12.359163,11,3722
@jodijodi21,-12.359163,1,3723
@emipow,-12.359163,1,3724
@gc51,-12.359163,1,3725
@anabellebf,-12.359163,1,3726
@sciullishoe,-12.359163,1,3727
@katieallen77,-12.359163,1,3728
amberlyn,-12.359163,1,3729
â˜,-12.359163,10,3730
~napoleon,-12.359163,1,3731
@ski24_7,-12.359163,1,3732
@ronzorb,-12.359163,1,3733
@whitefieldred,-12.359163,1,3734
hmkay,-12.359163,1,3735
@realdougwilson,-12.359163,1,3736
realfear,-12.359163,1,3737
collegekidproblems,-12.359163,1,3738
@niamh_louisee,-12.359163,1,3739
@lilmissabingdon,-12.359163,6,3740
@braidstuga,-12.359163,1,3741
@steam_games,-12.359163,1,3742
ischio,-12.359163,1,3743
@djmattmurdock,-12.359163,8,3744
fluseason,-12.359163,1,3745
@purst0na1,-12.359163,1,3746
@ashleygeremia,-12.359163,1,3747
drewdiamond32,-12.359163,1,3748
malteaser,-12.359163,1,3749
@jerreond,-12.359163,1,3750
@frankhouserc,-12.359163,1,3751
@alexraeart,-12.359163,1,3752
@forever21,-12.359163,7,3753
11/29,-12.359163,7,3754
imacelebrity,-12.359163,1,3755
@thelsnetwork,-12.359163,1,3756
ughhhhhhhhhh,-12.359163,9,3757
theyâ€,-12.359163,22,3758
@laura_mc93,-12.359163,1,3759
@chefboyareg,-12.359163,1,3760
babytweet,-12.359163,1,3761
@laurenpistocco,-12.359163,1,3762
@applebees,-12.359163,1,3763
deffentally,-12.359163,13,3764
@stoney_wagons,-12.359163,1,3765
@tabertabertaber,-12.359163,1,3766
@matty_momoney,-12.359163,1,3767
@celticpride34,-12.359163,1,3768
@surehands_21,-12.359163,1,3769
have'em,-12.359163,1,3770
ahsfx,-12.359163,1,3771
@hannahmckown,-12.359163,1,3772
kayley,-12.359163,1,3773
@nesidoll,-12.359163,1,3774
â€œ@mattdavelewis,-12.359163,1,3775
xfactorâ€,-12.359163,1,3776
tvî€œ,-12.359163,1,3777
@emilys_heart,-12.359163,1,3778
scampies,-12.359163,1,3779
brothervincentyouretoonice,-12.359163,1,3780
@elleeeyc,-12.359163,1,3781
@colleenchiuchiu,-12.359163,1,3782
@melbfishmonger,-12.359163,1,3783
@claudia,-12.359163,1,3784
gonnatakeforever,-12.359163,1,3785
iamblessed,-12.359163,1,3786
@saffcarey,-12.359163,1,3787
@jhlu,-12.359163,1,3788
@jayowen8,-12.359163,1,3789
@erforeman,-12.359163,1,3790
@air_in_mj,-12.359163,1,3791
boutcha,-12.359163,1,3792
rrâ€œ@revrunwisdom,-12.359163,1,3793
â€œshould,-12.359163,1,3794
@takeiteasybam,-12.359163,1,3795
missingvacationalready,-12.359163,1,3796
/.,-12.359163,1,3797
@shineadhusband,-12.359163,1,3798
didnr,-12.359163,1,3799
break.i,-12.359163,1,3800
@nnnadroj,-12.359163,1,3801
@alternadoll,-12.359163,1,3802
@kellllybeebee,-12.359163,1,3803
@superkrystala,-12.359163,1,3804
@edzter7,-12.359163,1,3805
@thatboyjuice32,-12.359163,1,3806
whineytweet,-12.359163,1,3807
@yesiamquest,-12.359163,1,3808
"ent.~""--",-12.359163,1,3809
"rt""@mrkanyewestjr",-12.359163,1,3810
@insaneserenade,-12.359163,1,3811
lovethisholiday,-12.359163,1,3812
@dpreacher,-12.359163,19,3813
@haleygoodwin16,-12.359163,1,3814
@tiffanyhoangg,-12.359163,1,3815
1hr22mins,-12.359163,1,3816
@rydincorporated,-12.359163,1,3817
@chrisbsharp,-12.359163,1,3818
@fearnecotton,-12.359163,13,3819
@hollywills,-12.359163,13,3820
@rob_moynihan,-12.359163,1,3821
@angelnorth,-12.359163,1,3822
@brookstone,-12.359163,1,3823
@asanford4,-12.359163,1,3824
notafanofnextyear,-12.359163,1,3825
@hddyyy,-12.359163,1,3826
@katharinemcphee,-12.359163,1,3827
@manicdj99,-12.359163,12,3828
@edincali,-12.359163,12,3829
azumanga,-12.359163,1,3830
daioh,-12.359163,1,3831
@rockwoodmusicny,-12.359163,1,3832
7o5,-12.359163,1,3833
otfailure,-12.359163,1,3834
effervescenceâ,-12.359163,1,3835
@ganesha359,-12.359163,1,3836
book'n'duvet,-12.359163,1,3837
tweet<3,-12.359163,1,3838
powerless-2,-12.359163,1,3839
cnslling,-12.359163,16,3840
external~,-12.359163,1,3841
~internally,-12.359163,1,3842
@seneeshearer23,-12.359163,1,3843
me&leading,-12.359163,5,3844
gwksxpnqvq,-12.359163,5,3845
trueee,-12.359163,1,3846
@megfells,-12.359163,1,3847
clockworkprince,-12.359163,1,3848
-#joy,-12.359163,1,3849
@seturego2thside,-12.359163,1,3850
charleigh,-12.359163,1,3851
9:13,-12.359163,1,3852
@misskt111,-12.359163,1,3853
get'n,-12.359163,1,3854
saysomethin,-12.359163,1,3855
@ajaclay,-12.359163,1,3856
@graygoods,-12.359163,1,3857
@dionnelister,-12.359163,1,3858
@lllindsayxo,-12.359163,1,3859
@ashtordiffe,-12.359163,1,3860
@thebeautyvault,-12.359163,1,3861
up!factor,-12.359163,1,3862
dontjudgeme,-12.359163,1,3863
@j_marchione,-12.359163,1,3864
@drizzle_1000,-12.359163,1,3865
@yoroyalfreshnes,-12.359163,1,3866
@amyhazelhansen,-12.359163,1,3867
allah.if,-12.359163,1,3868
@brandtuk2,-12.359163,1,3869
trasnlates,-12.359163,1,3870
@janey_platty,-12.359163,9,3871
@tinkyjen,-12.359163,9,3872
@sbm40,-12.359163,1,3873
butthatsjustme,-12.359163,1,3874
chapmanproblems,-12.359163,1,3875
@m1yamazaki,-12.359163,1,3876
thankssanta,-12.359163,1,3877
@lillarosebby,-12.359163,1,3878
manicureneeded,-12.359163,1,3879
â€œ@megankub,-12.359163,1,3880
painâ€,-12.359163,1,3881
@emily_huddle,-12.359163,1,3882
@mieshatate,-12.359163,1,3883
freeday,-12.359163,1,3884
kouverden,-12.359163,1,3885
laundey,-12.359163,1,3886
@tvarney92,-12.359163,11,3887
pityparty,-12.359163,1,3888
@mrchuckd,-12.359163,1,3889
cutedoctor,-12.359163,1,3890
@ma_buzaboon,-12.359163,15,3891
@andersoncooper,-12.359163,1,3892
@lungs88,-12.359163,1,3893
@alexandrachua,-12.359163,1,3894
@plumsofdoom,-12.359163,1,3895
riise,-12.359163,1,3896
@bechouston,-12.359163,1,3897
@omaha,-12.359163,1,3898
asianobsession,-12.359163,1,3899
@christenbohanon,-12.359163,1,3900
@minza11,-12.359163,1,3901
@christylemire,-12.359163,1,3902
@ebertchicago,-12.359163,1,3903
@vishnevetsky,-12.359163,1,3904
meninuniform,-12.359163,1,3905
jasam,-12.359163,1,3906
@timbrando,-12.359163,9,3907
@aushayneomack,-12.359163,9,3908
angust,-12.359163,9,3909
thingsaboutgirlfriends,-12.359163,1,3910
me.tired,-12.359163,1,3911
7:16,-12.359163,1,3912
@johnsonhannah,-12.359163,1,3913
hiv-,-12.359163,1,3914
headache+1.5,-12.359163,1,3915
work+hungry=,-12.359163,1,3916
thishappenseveryweekend,-12.359163,16,3917
@bridgeslife,-12.359163,1,3918
8zone,-12.359163,1,3919
happytweet,-12.359163,1,3920
notcool,-12.359163,10,3921
btech2012,-12.359163,1,3922
9:00,-12.359163,1,3923
monthâ€,-12.359163,1,3924
@metalcinephile,-12.359163,1,3925
@toure_htz,-12.359163,1,3926
1/3,-12.359163,1,3927
@katelynsevert,-12.359163,1,3928
@twentyonepilots,-12.359163,1,3929
streakontheflooratwork,-12.359163,16,3930
okaythatiskindoffunny,-12.359163,16,3931
shoeslipperyenoughtomoonwalk,-12.359163,16,3932
ineverknew,-12.359163,1,3933
cabelastrip,-12.359163,1,3934
justwantapurebernie,-12.359163,1,3935
alexlin,-12.359163,1,3936
freeweed,-12.359163,1,3937
ipank,-12.359163,1,3938
@synkroofficial,-12.359163,1,3939
notttt,-12.359163,1,3940
@dardenitaaa,-12.359163,1,3941
d'8,-12.359163,1,3942
@leroybell,-12.359163,1,3943
timesâ€,-12.359163,1,3944
auntproblems,-12.359163,7,3945
photocaustic,-12.359163,1,3946
@larasptari,-12.359163,1,3947
@okitabutti,-12.359163,1,3948
bensafer,-12.359163,1,3949
@aprinoberhitu,-12.359163,1,3950
benro7,-12.359163,1,3951
elshalaih,-12.359163,1,3952
steenwolf,-12.359163,1,3953
@onedirection,-12.359163,2,3954
~mother,-12.359163,2,3955
11:11,-12.359163,1,3956
@stoody21,-12.359163,1,3957
@jimstanton17,-12.359163,1,3958
@matthew_buck,-12.359163,1,3959
mowface,-12.359163,1,3960
offdayz,-12.359163,1,3961
workiin,-12.359163,1,3962
@rezdowntown,-12.359163,1,3963
@churchoftherez,-12.359163,1,3964
lettheangerbegin,-12.359163,1,3965
@omgwhatateen,-12.359163,1,3966
youâ€,-12.359163,1,3967
themoreyouknow,-12.359163,1,3968
@emmakete19,-12.359163,1,3969
welllllp,-12.359163,1,3970
nowâ€,-12.359163,17,3971
@spencerhowson,-12.359163,1,3972
fuuuuuuuu,-12.359163,1,3973
orgelbau,-12.359163,1,3974
dillingen,-12.359163,1,3975
@stiofainod,-12.359163,1,3976
@unbrealievable1,-12.359163,1,3977
shmuddling,-12.359163,1,3978
@djeclyps,-12.359163,1,3979
@cmhegan,-12.359163,1,3980
@twohandsjack1,-12.359163,1,3981
@jamesguest1,-12.359163,1,3982
@sguest82,-12.359163,1,3983
@mdleslie56,-12.359163,1,3984
@rusty_roberts,-12.359163,1,3985
hiv+,-12.359163,1,3986
@eleanorrsboots,-12.359163,1,3987
@ramias23,-12.359163,9,3988
myemsday,-12.359163,1,3989
collegekid,-12.359163,1,3990
@pecannsundae,-12.359163,1,3991
@zackhuhn,-12.359163,1,3992
franns,-12.359163,1,3993
struthers,-12.359163,1,3994
@keurig,-12.359163,1,3995
saintfrancis,-12.359163,1,3996
6:11,-12.359163,1,3997
@comptonassninja,-12.359163,1,3998
@jokerperhaps,-12.359163,1,3999
@mmmreader,-12.359163,1,4000
sinâ€,-12.359163,16,4001
gccal,-12.359163,1,4002
tweetcaster,-12.359163,1,4003
@jtpierson3,-12.359163,1,4004
a.i.d,-12.359163,1,4005
azizah,-12.359163,1,4006
@leotobasco,-12.359163,1,4007
lovemylife-___-,-12.359163,1,4008
whatstheanswer,-12.359163,1,4009
pleasadmithim,-12.359163,1,4010
@sarahhstifflerr,-12.359163,1,4011
nmmu,-12.359163,1,4012
@janelleschafer,-12.359163,1,4013
puckslutprobs,-12.359163,1,4014
@codyc_55,-12.359163,1,4015
pearceâ€,-12.359163,1,4016
@thedebbyryan,-12.359163,1,4017
@ema_mc,-12.359163,1,4018
@slimefkennedy,-12.359163,1,4019
@katss1,-12.359163,1,4020
thatwasamazing,-12.359163,1,4021
@adriangm31,-12.359163,1,4022
filcans,-12.359163,1,4023
tkbk,-12.359163,1,4024
@scottjenkins1,-12.359163,1,4025
wearefalkirk,-12.359163,1,4026
cruyffs,-12.359163,1,4027
@mindyjensey,-12.359163,1,4028
@mtsuroxy7,-12.359163,1,4029
@taratotty,-12.359163,1,4030
@nhlshanahan,-12.359163,1,4031
@wordz2lizby,-12.359163,1,4032
wi95a,-12.359163,1,4033
"haiy""@mynameisdana",-12.359163,1,4034
@briannabuford,-12.359163,1,4035
sabc2,-12.359163,1,4036
f*d,-12.359163,14,4037
happyaccidents,-12.359163,1,4038
malmaison,-12.359163,1,4039
americadoesntknowtalent,-12.359163,1,4040
aaaaahh,-12.359163,1,4041
seã±orita,-12.359163,1,4042
@frannypants25,-12.359163,1,4043
powercouple,-12.359163,1,4044
@piilani99z,-12.359163,1,4045
â«@madasmalls1,-12.359163,1,4046
@siktouch,-12.359163,1,4047
@scioncanada,-12.359163,1,4048
-_-#killmenow,-12.359163,1,4049
@ashaleemd,-12.359163,1,4050
jaqstone,-12.359163,1,4051
@40anddating,-12.359163,1,4052
@pottyplant,-12.359163,1,4053
@karla_isabella2,-12.359163,1,4054
20.00h,-12.359163,1,4055
@rmd_designs,-12.359163,1,4056
others~,-12.359163,1,4057
@_kbettag309,-12.359163,1,4058
awwwwwh,-12.359163,1,4059
nakahubad,-12.359163,1,4060
-karisse,-12.359163,1,4061
@katiepiper,-12.359163,1,4062
ringing&tweeps,-12.359163,1,4063
@brianmcclean86,-12.359163,1,4064
@gretchenrubin,-12.359163,1,4065
@conork10,-12.359163,1,4066
@packyh,-12.359163,1,4067
too.don't,-12.359163,1,4068
@katnowell,-12.359163,1,4069
cogm,-12.359163,1,4070
@cm0n3ysw4,-12.359163,1,4071
soyummy,-12.359163,1,4072
@jfullen,-12.359163,1,4073
kickingoff,-12.359163,10,4074
@fuzywuzy8,-12.359163,1,4075
www.jennhicks.ca,-12.359163,1,4076
@birchbox,-12.359163,1,4077
@agentwks,-12.359163,1,4078
@sousajd,-12.359163,1,4079
@kataylor0,-12.359163,1,4080
@erincoyle25,-12.359163,1,4081
seriously?did,-12.359163,1,4082
@leaf7790,-12.359163,1,4083
@britneyspears,-12.359163,1,4084
@llergoshine,-12.359163,1,4085
@2lemonadegal,-12.359163,1,4086
@luvbbw,-12.359163,1,4087
â€œ@feeqdeuce,-12.359163,17,4088
@vinniekeller,-12.359163,1,4089
satdeh,-12.359163,1,4090
@criminally,-12.359163,11,4091
@ellisjenart,-12.359163,1,4092
smoovebaritone,-12.359163,1,4093
location-.-,-12.359163,1,4094
@khesselt,-12.359163,1,4095
@t_south91,-12.359163,1,4096
txtin,-12.359163,1,4097
newending,-12.359163,1,4098
truartent,-12.359163,1,4099
foxandfriends,-12.359163,1,4100
@danixroti,-12.359163,1,4101
@fev_rides_again,-12.359163,1,4102
@depresseddarth,-12.359163,1,4103
toydarian,-12.359163,1,4104
@jennital,-12.359163,1,4105
@annieclark181,-12.359163,1,4106
@chris_is_legit,-12.359163,1,4107
@marisashawn_xo,-12.359163,13,4108
â€œ@lizrose82389,-12.359163,1,4109
interestedâ€,-12.359163,1,4110
hospitalized.and,-12.359163,1,4111
@osaxy,-12.359163,1,4112
fghjklhgf,-12.359163,6,4113
@stickin2dagcode,-12.359163,1,4114
@danmax89,-12.359163,1,4115
@crispysmores18,-12.359163,1,4116
birthdayy,-12.359163,1,4117
loveofmylife,-12.359163,1,4118
sthu,-12.359163,1,4119
stomachhe,-12.359163,1,4120
2&1/2,-12.359163,2,4121
d:$,-12.359163,1,4122
@nortoncaitlin,-12.359163,1,4123
@elizakhallock,-12.359163,1,4124
@sjhearn9,-12.359163,1,4125
@estark09,-12.359163,1,4126
@janjan4eva,-12.359163,1,4127
aaalllllli,-12.359163,1,4128
@killlakitty,-12.359163,1,4129
@hellocari,-12.359163,1,4130
@05thuglife,-12.359163,1,4131
@treasurepeace,-12.359163,1,4132
@jesslejuillet,-12.359163,1,4133
ekekekekeke,-12.359163,1,4134
@jennyjohnsonhi5,-12.359163,1,4135
@peterj91,-12.359163,16,4136
â€fuck,-12.359163,1,4137
@dround242,-12.359163,1,4138
@thereddragons,-12.359163,9,4139
@linda_sem,-12.359163,1,4140
@mgcat,-12.359163,1,4141
@thewelsbymiller,-12.359163,1,4142
guesstillnextyear,-12.359163,1,4143
@bdgparty_club,-12.359163,1,4144
@lucieiswild,-12.359163,1,4145
lovepeacejoy,-12.359163,1,4146
@bannana0,-12.359163,1,4147
testsaregreat,-12.359163,1,4148
wonderful.â€,-12.359163,1,4149
@kutzerself,-12.359163,1,4150
cfact,-12.359163,1,4151
northlake,-12.359163,1,4152
letthefunbegin,-12.359163,1,4153
gonnaruinmyday,-12.359163,1,4154
@nh7,-12.359163,1,4155
@apocaknits,-12.359163,1,4156
piee,-12.359163,1,4157
gbf,-12.359163,1,4158
@jimmaybejames,-12.359163,1,4159
@wendellpierce,-12.359163,1,4160
@sucreneworleans,-12.359163,1,4161
@diego_orot,-12.359163,1,4162
@mightyiampower,-12.359163,1,4163
-screw,-12.359163,9,4164
oldpeoplesuck,-12.359163,16,4165
emptywords,-12.359163,1,4166
russellbrand,-12.359163,1,4167
@lrkyzer,-12.359163,1,4168
â£1,-12.359163,1,4169
amsleepy,-12.359163,1,4170
@blackrhino09,-12.359163,1,4171
@paperinspire,-12.359163,16,4172
@lferg42,-12.359163,1,4173
weekenddahhh,-12.359163,1,4174
@canyonranch,-12.359163,1,4175
ow.ly/7pslx,-12.359163,1,4176
patiootie,-12.359163,1,4177
@jaans_rawr,-12.359163,1,4178
ilovemovies,-12.359163,1,4179
thanksfrank,-12.359163,1,4180
@mariibenttf,-12.359163,1,4181
maxwellowusu,-12.359163,1,4182
@marriirtc,-12.359163,1,4183
obaa,-12.359163,1,4184
@boiibasses,-12.359163,1,4185
patethic,-12.359163,1,4186
surprused,-12.359163,1,4187
hannahs,-12.359163,1,4188
stillamanningfan,-12.359163,1,4189
opsticles,-12.359163,1,4190
@fearmoho,-12.359163,2,4191
behtar,-12.359163,1,4192
@thephillystyle,-12.359163,1,4193
whendutycalls,-12.359163,1,4194
@princesss_sar,-12.359163,1,4195
hateeeeeher,-12.359163,1,4196
@dahlhalla,-12.359163,1,4197
â€œ@thewrightwingv2,-12.359163,1,4198
@thebrof,-12.359163,1,4199
really?â€,-12.359163,1,4200
codescending,-12.359163,17,4201
assass1n,-12.359163,1,4202
@joelbeattie,-12.359163,1,4203
6:30am,-12.359163,1,4204
internationalwhitegirl,-12.359163,1,4205
kpopftw,-12.359163,1,4206
@lulu_kinzz,-12.359163,1,4207
tee_louche,-12.359163,1,4208
laughhhh,-12.359163,1,4209
sheparty,-12.359163,11,4210
waronwomen,-12.359163,11,4211
121.81,-12.359163,1,4212
@thedailyshow,-12.359163,1,4213
@shoaib_abassi,-12.359163,1,4214
@zaynubmahmood,-12.359163,1,4215
hopecompletesme,-12.359163,1,4216
@haley_bake11,-12.359163,1,4217
chargeee,-12.359163,1,4218
@sunless97,-12.359163,1,4219
christmas=,-12.359163,1,4220
tooexcited,-12.359163,1,4221
stagesofloss,-12.359163,15,4222
sighsofrelief,-12.359163,1,4223
czranecka,-12.359163,1,4224
fbcv,-12.359163,1,4225
6:33,-12.359163,1,4226
@rebeccarogg,-12.359163,1,4227
kewllllll,-12.359163,1,4228
getmeoutofcleveland,-12.359163,1,4229
nocticed,-12.359163,1,4230
